PVWatts: Hourly PV Performance Data,,,,,,,,,,
1,3,6,0,0,5.6,1.5,0,5.6,0,0
1,3,7,1,6,5.6,1.5,5.547,3.594,1301.736,0
1,3,8,109,66,6.7,0,138.004,9.335,31217.639,29198.346
1,3,9,86,109,9.4,2.6,185.692,12.697,42049.762,39781.555
1,3,10,149,188,11.1,3.6,345.243,17.831,76629.906,73460.031
1,3,11,238,192,12.2,4.1,457.143,21.368,99909.992,96041.273
1,3,12,152,176,11.7,5.2,341.749,17.63,75995.016,72843.164
1,3,13,59,195,11.7,4.6,262.412,16.271,58710.234,56027.961
1,3,14,105,164,12.2,5.7,274.46,16.293,61294.309,58544.422
1,3,15,87,105,11.7,5.2,180.515,14.246,40454.082,38223.547
1,3,16,7,27,10.6,2.6,28.092,9.965,6403.941,4894.554
1,3,17,0,0,10.6,4.1,0,10.6,0,0
1,3,18,0,0,10,4.6,0,10,0,0
1,3,19,0,0,10,4.6,0,10,0,0
1,3,20,0,0,10,3.6,0,10,0,0
1,3,21,0,0,10.6,4.1,0,10.6,0,0
1,3,22,0,0,10,4.1,0,10,0,0
1,3,23,0,0,10.6,5.7,0,10.6,0,0
1,4,0,0,0,10,4.1,0,10,0,0
1,4,1,0,0,10,6.7,0,10,0,0
1,4,2,0,0,10,6.7,0,10,0,0
1,4,3,0,0,10,6.7,0,10,0,0
1,4,4,0,0,10,5.2,0,10,0,0
1,4,5,0,0,8.9,6.7,0,8.9,0,0
1,4,6,0,0,8.9,4.6,0,8.9,0,0
1,4,7,0,4,8.9,6.2,3.455,7.75,803.089,0
1,4,8,4,35,10.6,5.2,32.506,9.853,7462.794,5933.363
1,4,9,2,44,10.6,3.1,39.671,9.862,9131.755,7570.419
1,4,10,1,70,11.7,5.7,61.889,11.598,14143.536,12484.113
1,4,11,4,102,11.7,5.2,94.458,12.253,21524.236,19714.129
1,4,12,3,110,11.7,5.2,101.337,12.437,23073.379,21230.699
1,4,13,3,96,11.7,7.7,87.88,12.074,20040.936,18261.707
1,4,14,1,76,11.7,9.3,67.542,11.744,15424.979,13739.926
1,4,15,0,45,11.7,8.8,39.158,11.335,8959.693,7401.665
1,4,16,0,18,11.7,7.7,15.625,10.918,3581.795,2125.084
1,4,17,0,0,11.7,7.7,0,11.7,0,0
1,4,18,0,0,11.7,7.2,0,11.7,0,0
1,4,19,0,0,11.7,7.7,0,11.7,0,0
1,4,20,0,0,11.7,6.7,0,11.7,0,0
1,4,21,0,0,11.7,8.2,0,11.7,0,0
1,4,22,0,0,11.7,8.2,0,11.7,0,0
1,4,23,0,0,11.7,6.7,0,11.7,0,0
1,5,0,0,0,11.7,7.2,0,11.7,0,0
1,5,1,0,0,11.7,4.6,0,11.7,0,0
1,5,2,0,0,11.7,6.7,0,11.7,0,0
1,5,3,0,0,11.7,5.7,0,11.7,0,0
1,5,4,0,0,11.7,5.2,0,11.7,0,0
1,5,5,0,0,11.7,4.1,0,11.7,0,0
1,5,6,0,0,11.1,3.1,0,11.1,0,0
1,5,7,0,8,10.6,3.6,6.927,9.096,1600.515,180.138
1,5,8,0,43,11.1,4.6,38.204,10.42,8776.837,7222.318
1,5,9,0,139,12.8,3.1,140.473,14.569,31682.215,29652.574
1,5,10,2,114,12.8,4.1,105.929,13.865,23965.303,22103.723
1,5,11,1,151,13.3,7.2,142.172,14.572,32064.857,30026.674
1,5,12,1,136,13.3,6.2,125.884,14.462,28405.299,26448.016
1,5,13,1,141,13.9,5.2,132.417,15.31,29765.734,27778.59
1,5,14,1,99,13.3,3.1,90.875,14.12,20536.012,18746.51
1,5,15,1,70,13.9,3.1,64.846,13.986,14660.1,12990.372
1,5,16,0,32,13.3,4.1,31.92,12.581,7263.364,5737.72
1,5,17,0,0,13.3,4.6,0,13.3,0,0
1,5,18,0,0,12.8,3.1,0,12.8,0,0
1,5,19,0,0,12.8,3.1,0,12.8,0,0
1,5,20,0,0,12.8,2.1,0,12.8,0,0
1,5,21,0,0,12.8,0,0,12.8,0,0
1,5,22,0,0,12.2,1.5,0,12.2,0,0
1,5,23,0,0,11.1,3.1,0,11.1,0,0
1,6,0,0,0,10.6,1.5,0,10.6,0,0
1,6,1,0,0,10,1,0,10,0,0
1,6,2,0,0,10,1.5,0,10,0,0
1,6,3,0,0,10,0,0,10,0,0
1,6,4,0,0,10,0,0,10,0,0
1,6,5,0,0,10.6,1.5,0,10.6,0,0
1,6,6,0,0,10,0,0,10,0,0
1,6,7,0,14,11.1,2.6,12.164,9.506,2805.651,1363.238
1,6,8,1,71,11.1,0,73.693,10.498,16917.994,15202.798
1,6,9,1,156,10.6,2.1,163.029,13.301,36976.496,34826.859
1,6,10,1,193,11.7,1.5,194.683,16.014,43623.961,41318.25
1,6,11,1,222,13.3,0,222.972,21.84,48650.598,46222.863
1,6,12,616,130,14.4,1.5,764.956,35.085,156576.969,150698.344
1,6,13,606,128,15,0,722.203,44.445,140888.469,135610.125
1,6,14,564,89,15,2.1,574.43,30.651,119599.383,115081.945
1,6,15,653,38,15.6,0,467.454,35.764,93323.961,89660.445
1,6,16,374,21,13.9,2.1,198.489,18.924,40712.551,38475.938
1,6,17,0,0,12.8,1,0,12.8,0,0
1,6,18,0,0,12.2,0,0,12.2,0,0
1,6,19,0,0,12.2,1.5,0,12.2,0,0
1,6,20,0,0,11.1,3.1,0,11.1,0,0
1,6,21,0,0,10.6,1.5,0,10.6,0,0
1,6,22,0,0,10,1,0,10,0,0
1,6,23,0,0,10.6,3.6,0,10.6,0,0
1,7,0,0,0,10.6,4.1,0,10.6,0,0
1,7,1,0,0,10,1.5,0,10,0,0
1,7,2,0,0,9.4,2.6,0,9.4,0,0
1,7,3,0,0,10,1.5,0,10,0,0
1,7,4,0,0,8.9,2.6,0,8.9,0,0
1,7,5,0,0,8.9,3.1,0,8.9,0,0
1,7,6,0,0,8.9,2.6,0,8.9,0,0
1,7,7,1,8,9.4,5.2,7.279,8.149,1678.177,256.385
1,7,8,6,48,9.4,1.5,46.894,8.526,10826.839,9232.712
1,7,9,10,108,9.4,3.1,109.781,10.406,25200.041,23312.115
1,7,10,10,173,10.6,1.5,177.984,14.182,40205.629,37980.93
1,7,11,10,232,11.7,0,243.054,20.882,53265.914,50723.113
1,7,12,5,248,12.2,1.5,256.56,18.679,56798.402,54165.566
1,7,13,6,182,11.7,0,182.139,19.275,40211.348,37986.512
1,7,14,3,168,11.7,0,170.622,18.071,37875.027,35704.648
1,7,15,1,107,11.7,0,108.749,15.35,24437.928,22566.287
1,7,16,0,35,11.7,1,35.388,10.925,8111.717,6569.926
1,7,17,0,1,11.1,2.1,0.898,9.192,207.354,0
1,7,18,0,0,11.7,0,0,11.7,0,0
1,7,19,0,0,11.1,2.1,0,11.1,0,0
1,7,20,0,0,12.2,3.1,0,12.2,0,0
1,7,21,0,0,12.2,6.2,0,12.2,0,0
1,7,22,0,0,12.2,3.6,0,12.2,0,0
1,7,23,0,0,11.7,2.1,0,11.7,0,0
1,8,0,0,0,11.1,0,0,11.1,0,0
1,8,1,0,0,10.6,0,0,10.6,0,0
1,8,2,0,0,10,0,0,10,0,0
1,8,3,0,0,9.4,1.5,0,9.4,0,0
1,8,4,0,0,10,1.5,0,10,0,0
1,8,5,0,0,10,1.5,0,10,0,0
1,8,6,0,0,9.4,2.1,0,9.4,0,0
1,8,7,0,13,10,1.5,11.288,8.018,2620.651,1181.633
1,8,8,1,72,11.1,1.5,74.811,11.132,17126.73,15407.297
1,8,9,1,93,12.2,0,86.623,13.483,19630.014,17859.285
1,8,10,231,169,11.7,3.1,403.943,19.922,88768.758,85243.711
1,8,11,45,175,13.3,2.6,223.165,18.353,49469.621,47021.684
1,8,12,17,184,12.8,3.1,192.264,16.308,43022.855,40731.504
1,8,13,9,142,12.2,5.2,140.219,13.846,31724.289,29693.711
1,8,14,100,150,12.8,4.1,251.157,17.052,55901.605,53291.785
1,8,15,219,96,12.8,2.1,259.564,18.735,56703.754,54073.352
1,8,16,102,42,12.2,2.1,107.587,14.045,23447.27,21596.682
1,8,17,4,1,11.1,3.6,2.107,9.714,436.374,0
1,8,18,0,0,10.6,4.1,0,10.6,0,0
1,8,19,0,0,10.6,3.6,0,10.6,0,0
1,8,20,0,0,10,3.6,0,10,0,0
1,8,21,0,0,8.9,3.1,0,8.9,0,0
1,8,22,0,0,7.8,2.6,0,7.8,0,0
1,8,23,0,0,8.9,3.1,0,8.9,0,0
1,9,0,0,0,8.3,0,0,8.3,0,0
1,9,1,0,0,5.6,1.5,0,5.6,0,0
1,9,2,0,0,5.6,1.5,0,5.6,0,0
1,9,3,0,0,5,2.1,0,5,0,0
1,9,4,0,0,4.4,1.5,0,4.4,0,0
1,9,5,0,0,4.4,1.5,0,4.4,0,0
1,9,6,0,0,4.4,1.5,0,4.4,0,0
1,9,7,2,12,5.6,1.5,11.114,3.527,2608.304,1169.513
1,9,8,170,65,7.8,1.5,175.431,10.854,39209.734,37008.336
1,9,9,429,104,8.9,0,445.348,25.681,94565.891,90864.125
1,9,10,189,167,7.8,3.1,349.789,15.683,78371.477,75151.875
1,9,11,139,168,7.2,1.5,317.445,15.951,71122.711,68107.344
1,9,12,329,196,10,1.5,550.635,25.26,118192.852,113723.508
1,9,13,97,206,11.7,1.5,308.831,20.958,67627.195,64707.758
1,9,14,337,133,11.1,1.5,429.213,22.855,92841.469,89192.75
1,9,15,39,94,11.7,4.1,123.408,13.749,27801.422,25857.314
1,9,16,4,24,11.1,3.1,22.538,10.195,5148.237,3662.423
1,9,17,0,0,10.6,2.1,0,10.6,0,0
1,9,18,0,0,9.4,3.6,0,9.4,0,0
1,9,19,0,0,8.9,3.1,0,8.9,0,0
1,9,20,0,0,9.4,3.1,0,9.4,0,0
1,9,21,0,0,8.3,3.1,0,8.3,0,0
1,9,22,0,0,7.2,1,0,7.2,0,0
1,9,23,0,0,5,1,0,5,0,0
1,10,0,0,0,4.4,1.5,0,4.4,0,0
1,10,1,0,0,5,1,0,5,0,0
1,10,2,0,0,3.9,1,0,3.9,0,0
1,10,3,0,0,3.9,1,0,3.9,0,0
1,10,4,0,0,3.3,1.5,0,3.3,0,0
1,10,5,0,0,4.4,1,0,4.4,0,0
1,10,6,0,0,3.3,1.5,0,3.3,0,0
1,10,7,24,15,3.9,1,25.752,2.001,5865.241,4365.993
1,10,8,109,87,7.2,0,168.633,11.557,37895.25,35724.402
1,10,9,111,139,7.8,1.5,241.415,13.528,54462.098,51889
1,10,10,290,163,8.3,2.1,445.134,19.192,98125.234,94312.711
1,10,11,348,198,9.4,2.6,564.857,23.136,122435,117819.773
1,10,12,161,231,10,2.6,419.698,20.469,92133.125,88506.078
1,10,13,152,171,10.6,1.5,329.67,19.946,72512.211,69458.25
1,10,14,68,159,10.6,1.5,223.287,16.466,49856.621,47399.102
1,10,15,34,96,10.6,1.5,122.612,13.01,27730.703,25788.135
1,10,16,2,27,11.1,4.6,24.509,10.351,5615.103,4120.55
1,10,17,0,1,10,2.6,0.898,8.168,208.283,0
1,10,18,0,0,10,2.1,0,10,0,0
1,10,19,0,0,8.9,3.1,0,8.9,0,0
1,10,20,0,0,6.7,2.1,0,6.7,0,0
1,10,21,0,0,7.8,3.1,0,7.8,0,0
1,10,22,0,0,7.8,2.1,0,7.8,0,0
1,10,23,0,0,7.2,3.1,0,7.2,0,0
1,11,0,0,0,6.7,3.1,0,6.7,0,0
1,11,1,0,0,5,1.5,0,5,0,0
1,11,2,0,0,4.4,0,0,4.4,0,0
1,11,3,0,0,3.9,1.5,0,3.9,0,0
1,11,4,0,0,4.4,0,0,4.4,0,0
1,11,5,0,0,5.6,0,0,5.6,0,0
1,11,6,0,0,6.1,1.5,0,6.1,0,0
1,11,7,2,14,6.1,2.6,12.857,4.442,3008.911,1562.762
1,11,8,23,64,6.7,3.1,80.758,6.87,18701.678,16950.07
1,11,9,5,102,6.1,2.6,99.083,6.954,23098.342,21255.135
1,11,10,10,118,6.1,0,116.427,9.078,26898.094,24973.6
1,11,11,729,110,8.9,1.5,835.038,31.334,174042.359,167456.016
1,11,12,728,112,10,1.5,850.94,35.41,173902.75,167322.219
1,11,13,679,103,10.6,1.5,761.719,33.642,156910.359,151018.625
1,11,14,403,144,10.6,1.5,511.433,26.458,108783.5,104628.961
1,11,15,214,85,12.2,0,242.114,24.312,51534.883,49035.578
1,11,16,109,33,10,2.6,94.561,11.27,20714.873,18921.652
1,11,17,0,0,9.4,1.5,0,9.4,0,0
1,11,18,0,0,9.4,1.5,0,9.4,0,0
1,11,19,0,0,7.2,4.1,0,7.2,0,0
1,11,20,0,0,9.4,1.5,0,9.4,0,0
1,11,21,0,0,6.1,1.5,0,6.1,0,0
1,11,22,0,0,6.1,1,0,6.1,0,0
1,11,23,0,0,4.4,3.1,0,4.4,0,0
1,12,0,0,0,4.4,1,0,4.4,0,0
1,12,1,0,0,3.9,2.1,0,3.9,0,0
1,12,2,0,0,3.3,1,0,3.3,0,0
1,12,3,0,0,3.9,0,0,3.9,0,0
1,12,4,0,0,2.8,0,0,2.8,0,0
1,12,5,0,0,2.8,0,0,2.8,0,0
1,12,6,0,0,2.8,1.5,0,2.8,0,0
1,12,7,26,13,4.4,0,23.569,1.081,5340.924,3851.506
1,12,8,263,54,6.7,0,217.691,13.213,47825.105,45417.648
1,12,9,525,76,8.9,1.5,483.786,21.897,104430.391,100417.406
1,12,10,636,98,10,2.1,680.475,27.777,143991.719,138597.313
1,12,11,638,98,10.6,2.6,736.635,29.144,155164.438,149341.25
1,12,12,777,99,12.2,2.1,875.33,35.582,178734.172,171950.625
1,12,13,752,93,12.8,2.1,809.742,34.931,165745.547,159500.594
1,12,14,680,81,12.8,2.1,661.028,30.992,137433.531,132282.875
1,12,15,540,62,12.8,1.5,437.761,26.138,91912.266,88291.969
1,12,16,221,34,12.2,2.1,153.433,15.906,32567.756,30518.311
1,12,17,2,1,10.6,2.6,1.501,9.191,321.966,0
1,12,18,0,0,10.6,2.1,0,10.6,0,0
1,12,19,0,0,8.3,0,0,8.3,0,0
1,12,20,0,0,7.2,1.5,0,7.2,0,0
1,12,21,0,0,7.2,1.5,0,7.2,0,0
1,12,22,0,0,8.9,1.5,0,8.9,0,0
1,12,23,0,0,5.6,1.5,0,5.6,0,0
1,13,0,0,0,5,2.6,0,5,0,0
1,13,1,0,0,5.6,1.5,0,5.6,0,0
1,13,2,0,0,5,1.5,0,5,0,0
1,13,3,0,0,6.1,1,0,6.1,0,0
1,13,4,0,0,5.6,1.5,0,5.6,0,0
1,13,5,0,0,3.9,1,0,3.9,0,0
1,13,6,0,0,5,1,0,5,0,0
1,13,7,45,15,6.7,0,36.723,4.066,8163.77,6620.985
1,13,8,302,58,7.8,2.1,242.367,12.53,53347.469,50802.609
1,13,9,529,82,8.9,1.5,493.434,22.271,106340.438,102265.664
1,13,10,607,103,9.4,3.6,662.373,24.015,142681.359,137336.109
1,13,11,669,119,10,3.1,791.806,28.762,167096.734,160796.828
1,13,12,627,134,11.1,2.6,784.169,31.069,163705.016,157542.578
1,13,13,523,140,11.7,2.6,660.19,28.644,139354.109,134132.672
1,13,14,118,141,12.2,1.5,253.064,20.285,55491.352,52892.027
1,13,15,138,126,11.7,4.1,238.465,15.901,53011.289,50474.91
1,13,16,257,31,11.1,4.1,168.358,13.726,35980.012,33853.254
1,13,17,6,0,10.6,5.7,1.807,9.571,342.772,0
1,13,18,0,0,10.6,4.1,0,10.6,0,0
1,13,19,0,0,10.6,3.6,0,10.6,0,0
1,13,20,0,0,10,4.1,0,10,0,0
1,13,21,0,0,10,4.6,0,10,0,0
1,13,22,0,0,8.3,2.6,0,8.3,0,0
1,13,23,0,0,7.2,1.5,0,7.2,0,0
1,14,0,0,0,7.2,0,0,7.2,0,0
1,14,1,0,0,5.6,1,0,5.6,0,0
1,14,2,0,0,5.6,1.5,0,5.6,0,0
1,14,3,0,0,5.6,1,0,5.6,0,0
1,14,4,0,0,5.6,1.5,0,5.6,0,0
1,14,5,0,0,4.4,0,0,4.4,0,0
1,14,6,0,0,3.9,1,0,3.9,0,0
1,14,7,43,19,5,0,37.792,2.396,8497.121,6947.962
1,14,8,18,64,6.1,0,77.476,5.862,18043.863,16305.735
1,14,9,2,123,6.7,0,120.603,9.557,27807.15,25862.916
1,14,10,183,166,7.2,2.1,342.382,14.943,76970.25,73790.688
1,14,11,49,174,6.7,2.1,224.488,12.013,51200.684,48709.73
1,14,12,847,55,10.6,1.5,876.036,34.464,179864.375,173032.875
1,14,13,660,80,12.8,1.5,713.641,34.52,146380.828,140896.156
1,14,14,438,132,13.9,3.6,526.569,25.899,112296.094,108025.445
1,14,15,27,83,13.3,6.2,100.543,14.509,22594.775,20762.193
1,14,16,36,43,12.2,5.2,63.055,12.214,14072.432,12414.424
1,14,17,16,2,11.7,4.6,6.609,10.477,1321.297,0
1,14,18,0,0,11.7,4.1,0,11.7,0,0
1,14,19,0,0,11.1,1.5,0,11.1,0,0
1,14,20,0,0,10.6,0,0,10.6,0,0
1,14,21,0,0,8.9,3.6,0,8.9,0,0
1,14,22,0,0,10.6,1.5,0,10.6,0,0
1,14,23,0,0,10,1,0,10,0,0
1,15,0,0,0,7.8,1.5,0,7.8,0,0
1,15,1,0,0,7.2,2.1,0,7.2,0,0
1,15,2,0,0,6.1,0,0,6.1,0,0
1,15,3,0,0,6.1,2.1,0,6.1,0,0
1,15,4,0,0,5.6,1,0,5.6,0,0
1,15,5,0,0,6.1,0,0,6.1,0,0
1,15,6,0,0,5.6,1,0,5.6,0,0
1,15,7,12,16,6.1,0,19.321,2.725,4451.419,2978.593
1,15,8,246,60,10,2.1,215.689,13.947,47304.473,44909.758
1,15,9,485,94,11.7,2.1,470.155,23.118,100963.219,97061.141
1,15,10,606,118,12.8,1.5,679.152,32.11,140768.828,135494.938
1,15,11,657,132,13.9,2.6,796.935,33.77,164156.203,157975.578
1,15,12,673,135,15.6,2.1,830,37.875,167571.516,161252.234
1,15,13,644,128,16.7,2.1,764.166,37.392,154551.578,148752.344
1,15,14,572,110,17.2,2.1,613.652,33.91,125869.133,121134.023
1,15,15,418,81,17.8,9.3,380.451,22.51,81455.875,78147.203
1,15,16,129,41,16.7,6.7,114.165,17.921,24324.459,22455.236
1,15,17,0,2,14.4,6.2,1.795,13.385,407.099,0
1,15,18,0,0,15,5.2,0,15,0,0
1,15,19,0,0,15,5.2,0,15,0,0
1,15,20,0,0,13.3,9.3,0,13.3,0,0
1,15,21,0,0,13.3,8.2,0,13.3,0,0
1,15,22,0,0,13.3,3.6,0,13.3,0,0
1,15,23,0,0,11.7,5.2,0,11.7,0,0
1,16,0,0,0,10,3.6,0,10,0,0
1,16,1,0,0,10,2.1,0,10,0,0
1,16,2,0,0,10,2.1,0,10,0,0
1,16,3,0,0,11.1,5.2,0,11.1,0,0
1,16,4,0,0,10.6,5.2,0,10.6,0,0
1,16,5,0,0,10,5.2,0,10,0,0
1,16,6,0,0,7.2,2.6,0,7.2,0,0
1,16,7,87,15,9.4,3.6,56.286,9,12036.543,10418.774
1,16,8,511,41,11.1,4.6,330.203,16.536,70776.453,67770.664
1,16,9,726,58,12.8,3.1,596.787,26.164,126109.891,121366.313
1,16,10,822,71,13.9,2.1,798.194,34.863,163164.109,157023.453
1,16,11,863,78,14.4,3.6,915.204,35.104,187267.359,180117.438
1,16,12,873,80,14.4,3.6,945.592,36.009,192680.984,185293.5
1,16,13,851,76,15,4.6,882.003,33.272,182027.156,175103.406
1,16,14,793,66,15.6,4.6,732.272,30.744,152438.297,146721.281
1,16,15,664,52,15,4.6,504.248,25.253,106269.5,102197.023
1,16,16,361,31,13.3,5.7,214.135,16.646,44944.676,42607.238
1,16,17,13,3,12.8,1.5,6.593,11.682,1346.923,0
1,16,18,0,0,13.3,3.6,0,13.3,0,0
1,16,19,0,0,8.9,2.6,0,8.9,0,0
1,16,20,0,0,10.6,1.5,0,10.6,0,0
1,16,21,0,0,9.4,1.5,0,9.4,0,0
1,16,22,0,0,11.7,2.6,0,11.7,0,0
1,16,23,0,0,10,1.5,0,10,0,0
1,17,0,0,0,8.3,3.1,0,8.3,0,0
1,17,1,0,0,9.4,4.6,0,9.4,0,0
1,17,2,0,0,8.9,4.6,0,8.9,0,0
1,17,3,0,0,9.4,6.2,0,9.4,0,0
1,17,4,0,0,8.9,5.2,0,8.9,0,0
1,17,5,0,0,7.2,4.1,0,7.2,0,0
1,17,6,0,0,7.2,3.6,0,7.2,0,0
1,17,7,65,15,7.2,2.1,43.033,6.292,9325.086,7760.03
1,17,8,463,45,8.9,4.1,310.468,14.212,67344.32,64432.574
1,17,9,684,64,11.1,4.1,574.758,22.742,123450.695,118800.18
1,17,10,782,79,12.8,3.6,775.019,30.012,162227,156123.984
1,17,11,828,87,13.9,2.1,895.096,37.801,180720.453,173852.516
1,17,12,837,89,13.9,1.5,924.176,41.205,183472.094,176486.359
1,17,13,814,85,15,1.5,861.409,40.691,171336.938,164862.953
1,17,14,754,74,15.6,0,712.628,45.258,137975.203,132804.625
1,17,15,622,57,14.4,4.1,487.952,25.005,103037.633,99069.398
1,17,16,320,34,12.8,4.6,200.469,16.376,42288.895,40015.012
1,17,17,9,3,11.7,3.1,5.388,10.591,1126.016,0
1,17,18,0,0,8.9,3.6,0,8.9,0,0
1,17,19,0,0,7.8,4.1,0,7.8,0,0
1,17,20,0,0,7.8,3.6,0,7.8,0,0
1,17,21,0,0,6.1,2.1,0,6.1,0,0
1,17,22,0,0,6.1,1.5,0,6.1,0,0
1,17,23,0,0,5.6,1.5,0,5.6,0,0
1,18,0,0,0,4.4,2.1,0,4.4,0,0
1,18,1,0,0,2.2,2.1,0,2.2,0,0
1,18,2,0,0,3.3,1.5,0,3.3,0,0
1,18,3,0,0,2.8,0,0,2.8,0,0
1,18,4,0,0,2.8,1.5,0,2.8,0,0
1,18,5,0,0,2.2,1.5,0,2.2,0,0
1,18,6,0,0,2.8,0,0,2.8,0,0
1,18,7,81,15,4.4,1.5,53.933,3.654,11821.405,10207.855
1,18,8,494,42,6.1,0,322.05,17.26,68816.797,65864.898
1,18,9,704,60,7.2,1.5,583.753,23.501,124920.969,120219.117
1,18,10,798,73,8.3,2.1,781.215,29.029,164293.891,158107.703
1,18,11,840,81,8.9,2.6,899.248,31.685,187113.859,179970.625
1,18,12,852,82,10,2.1,930.437,35.35,190218.969,182940.031
1,18,13,834,78,11.1,2.6,871.797,33.528,179709.328,172884.406
1,18,14,775,69,11.1,2.1,724.405,31.155,150534.281,144890.844
1,18,15,650,54,11.7,1.5,500.061,27.058,104558.836,100541.711
1,18,16,360,33,11.1,3.6,217.075,15.633,45855.793,43496.332
1,18,17,15,4,9.4,1.5,8.074,8.279,1685.385,263.463
1,18,18,0,0,8.9,1,0,8.9,0,0
1,18,19,0,0,8.3,1.5,0,8.3,0,0
1,18,20,0,0,7.2,2.1,0,7.2,0,0
1,18,21,0,0,6.1,1.5,0,6.1,0,0
1,18,22,0,0,5.6,1.5,0,5.6,0,0
1,18,23,0,0,6.1,1.5,0,6.1,0,0
1,19,0,0,0,5.6,1,0,5.6,0,0
1,19,1,0,0,5.6,1.5,0,5.6,0,0
1,19,2,0,0,5.6,0,0,5.6,0,0
1,19,3,0,0,5.6,0,0,5.6,0,0
1,19,4,0,0,5.6,0,0,5.6,0,0
1,19,5,0,0,4.4,0,0,4.4,0,0
1,19,6,0,0,4.4,2.6,0,4.4,0,0
1,19,7,9,15,4.4,3.1,16.771,2.943,3874.588,2412.463
1,19,8,348,55,7.2,6.7,259.334,10.315,57463.238,54813.266
1,19,9,581,81,8.3,4.6,527.496,18.137,115827.023,111437.969
1,19,10,687,100,8.9,5.2,726.591,22.277,157786.875,151860.578
1,19,11,747,111,10,3.1,856.888,30.409,179415.375,172602.938
