PVWatts: Hourly PV Performance Data,,,,,,,,,,
1,1,20,0,0,10.6,0,0,10.6,0,0
1,1,21,0,0,8.9,0,0,8.9,0,0
1,1,22,0,0,8.3,2.6,0,8.3,0,0
1,1,23,0,0,6.7,2.6,0,6.7,0,0
1,2,0,0,0,6.1,2.1,0,6.1,0,0
1,2,1,0,0,5.6,2.1,0,5.6,0,0
1,2,2,0,0,5,3.1,0,5,0,0
1,2,3,0,0,5.6,2.6,0,5.6,0,0
1,2,4,0,0,5,2.1,0,5,0,0
1,2,5,0,0,3.9,0,0,3.9,0,0
1,2,6,0,0,4.4,0,0,4.4,0,0
1,2,7,53,8,4.4,0,23.546,1.244,1983.2,1390.296
1,2,8,551,36,7.8,0,311.626,18.207,26062.014,24920.975
1,2,9,659,54,10.6,0,512.771,30.703,42215.492,40595.98
1,2,10,618,120,12.2,0,664.31,38.554,53283.855,51285.148
1,2,11,873,97,14.4,2.6,921.9,37.17,74654.023,71805.055
1,2,12,689,188,15.6,0,889.75,50.834,67189.703,64655.406
1,2,13,388,274,16.1,0,682.212,44.969,53125.895,51132.891
1,2,14,596,202,17.2,1.5,739.139,38.706,59286.387,57064.574
1,2,15,186,160,16.7,2.6,310.833,24.889,26555.797,25401.449
1,2,16,21,89,15.6,4.1,107.499,17.098,9530.534,8787.083
1,2,17,3,6,13.9,0,6.353,11.621,566.443,0
1,2,18,0,0,12.2,3.1,0,12.2,0,0
1,2,19,0,0,10.6,0,0,10.6,0,0
1,2,20,0,0,10,0,0,10,0,0
1,2,21,0,0,9.4,0,0,9.4,0,0
1,2,22,0,0,8.9,0,0,8.9,0,0
1,2,23,0,0,8.3,1.5,0,8.3,0,0
1,3,0,0,0,7.8,2.1,0,7.8,0,0
1,3,1,0,0,6.7,1.5,0,6.7,0,0
1,3,2,0,0,6.7,2.6,0,6.7,0,0
1,3,3,0,0,6.1,0,0,6.1,0,0
1,3,4,0,0,5.6,0,0,5.6,0,0
1,3,5,0,0,5,1.5,0,5,0,0
1,3,6,0,0,5,2.1,0,5,0,0
1,3,7,55,4,5,0,20.42,1.669,1670.373,1083.29
1,3,8,543,41,6.1,2.6,316.301,12.39,27193.639,26021.977
1,3,9,745,46,8.9,4.1,552.211,20.06,47755.141,45951.063
1,3,10,786,92,11.1,3.1,760.699,28.844,63960.684,61556.629
1,3,11,759,128,12.8,2.1,862.418,35.903,70284.891,67622.422
1,3,12,769,133,15,0,904.965,50.427,68484.438,65896.922
1,3,13,489,193,15.6,0,691.565,44.88,53870.836,51850.855
1,3,14,20,217,15.6,0,235.004,28.811,19841.922,18861.408
1,3,15,0,113,15.6,1.5,108.12,17.683,9618.088,8872.776
1,3,16,0,38,15,2.1,33.829,14.34,3055.081,2441.978
1,3,17,0,3,14.4,2.1,2.652,12.61,241.371,0
1,3,18,0,0,13.3,0,0,13.3,0,0
1,3,19,0,0,13.3,3.1,0,13.3,0,0
1,3,20,0,0,12.2,1.5,0,12.2,0,0
1,3,21,0,0,11.1,0,0,11.1,0,0
1,3,22,0,0,11.1,0,0,11.1,0,0
1,3,23,0,0,10,2.1,0,10,0,0
1,4,0,0,0,10,1.5,0,10,0,0
1,4,1,0,0,10,0,0,10,0,0
1,4,2,0,0,10,0,0,10,0,0
1,4,3,0,0,10.6,3.1,0,10.6,0,0
1,4,4,0,0,10.6,3.1,0,10.6,0,0
1,4,5,0,0,10,4.1,0,10,0,0
1,4,6,0,0,10,3.1,0,10,0,0
1,4,7,0,8,9.4,0,7.339,5.537,688.927,119.889
1,4,8,0,59,10,0,58.453,8.491,5417.036,4758.043
1,4,9,16,133,10,0,142.42,13.654,12882.653,12066.111
1,4,10,1,118,13.3,3.6,110.007,14.537,9925.466,9173.603
1,4,11,60,305,15,1.5,396.603,24.983,34103.656,32735.539
1,4,12,409,233,17.2,1.5,662.605,35.632,54112.973,52084.18
1,4,13,411,245,18.3,1.5,667.658,37.777,53930.609,51908.453
1,4,14,69,218,18.9,0,292.827,33.735,24127.947,23038.234
1,4,15,47,173,19.4,0,225.222,28.916,18966.557,18007.576
1,4,16,10,85,18.9,0,95.372,22.707,8264.03,7547.198
1,4,17,0,5,17.8,0,4.425,15.466,397.586,0
1,4,18,0,0,16.1,2.1,0,16.1,0,0
1,4,19,0,0,15,0,0,15,0,0
1,4,20,0,0,14.4,1.5,0,14.4,0,0
1,4,21,0,0,13.9,0,0,13.9,0,0
1,4,22,0,0,12.8,0,0,12.8,0,0
1,4,23,0,0,12.8,2.1,0,12.8,0,0
1,5,0,0,0,12.2,1.5,0,12.2,0,0
1,5,1,0,0,11.7,2.6,0,11.7,0,0
1,5,2,0,0,11.1,1.5,0,11.1,0,0
1,5,3,0,0,11.1,1.5,0,11.1,0,0
1,5,4,0,0,11.1,4.1,0,11.1,0,0
1,5,5,0,0,11.1,3.1,0,11.1,0,0
1,5,6,0,0,11.7,4.6,0,11.7,0,0
1,5,7,0,3,10.6,2.1,2.752,8.623,254.914,0
1,5,8,0,18,11.1,2.6,15.969,9.613,1472.636,889.215
1,5,9,0,32,11.1,3.1,28.446,10.049,2618.25,2013.426
1,5,10,0,71,11.7,2.6,63.354,11.532,5793.317,5126.838
1,5,11,0,76,12.8,2.6,67.869,12.873,6169.379,5495.371
1,5,12,0,189,13.9,0,180.487,19.403,15930.226,15043.909
1,5,13,0,200,14.4,3.1,193.438,17.836,17195.777,16279.556
1,5,14,0,143,13.9,3.6,134.979,15.841,12107.922,11308.612
1,5,15,0,79,13.9,1.5,71.713,14.434,6473.59,5793.455
1,5,16,0,23,13.9,1.5,20.421,12.604,1858.5,1267.92
1,5,17,0,5,13.9,1.5,4.425,11.894,403.964,0
1,5,18,0,0,13.3,1.5,0,13.3,0,0
1,5,19,0,0,12.8,2.1,0,12.8,0,0
1,5,20,0,0,13.3,2.1,0,13.3,0,0
1,5,21,0,0,13.3,3.1,0,13.3,0,0
1,5,22,0,0,12.2,1.5,0,12.2,0,0
1,5,23,0,0,11.1,3.1,0,11.1,0,0
1,6,0,0,0,10.6,0,0,10.6,0,0
1,6,1,0,0,10.6,0,0,10.6,0,0
1,6,2,0,0,10,0,0,10,0,0
1,6,3,0,0,9.4,0,0,9.4,0,0
1,6,4,0,0,9.4,0,0,9.4,0,0
1,6,5,0,0,8.9,0,0,8.9,0,0
1,6,6,0,0,8.3,0,0,8.3,0,0
1,6,7,7,8,8.3,2.1,9.444,6.463,847.942,276.003
1,6,8,31,64,8.3,3.1,84.435,8.569,7726.709,7021.004
1,6,9,1,128,8.9,2.1,126.627,10.621,11624.72,10836.055
1,6,10,356,242,11.1,2.1,579.566,25.105,49688.918,47817.949
1,6,11,683,169,13.3,2.6,839.516,33.942,69089.953,66477.352
1,6,12,693,181,14.4,3.1,888.398,35.629,72546.766,69788.555
1,6,13,670,193,15.6,2.1,856.859,38.805,68846.227,66243.734
1,6,14,587,195,16.7,1.5,727.692,38.532,58429.656,56240.438
1,6,15,561,155,16.1,1.5,574.909,33.382,46969.16,45191.906
1,6,16,255,82,15.6,0,229.855,27.684,18871.152,17914.502
1,6,17,44,5,14.4,0,25.367,15.374,2075.727,1481.094
1,6,18,0,0,12.8,1.5,0,12.8,0,0
1,6,19,0,0,11.7,0,0,11.7,0,0
1,6,20,0,0,11.1,0,0,11.1,0,0
1,6,21,0,0,10.6,2.1,0,10.6,0,0
1,6,22,0,0,10,2.6,0,10,0,0
1,6,23,0,0,8.9,2.1,0,8.9,0,0
1,7,0,0,0,8.3,0,0,8.3,0,0
1,7,1,0,0,8.3,2.6,0,8.3,0,0
1,7,2,0,0,7.8,0,0,7.8,0,0
1,7,3,0,0,7.8,1.5,0,7.8,0,0
1,7,4,0,0,7.2,2.1,0,7.2,0,0
1,7,5,0,0,6.7,2.1,0,6.7,0,0
1,7,6,0,0,6.7,2.1,0,6.7,0,0
1,7,7,1,7,6.7,2.1,6.721,4.836,627.762,59.837
1,7,8,55,65,7.8,2.6,96.612,8.376,8787.529,8059.76
1,7,9,515,87,9.4,3.1,459.18,18.977,40014.422,38465.34
1,7,10,529,147,11.1,2.6,616.714,26.109,52569.598,50596.621
1,7,11,638,187,13.3,2.1,815.605,34.783,66848.063,64327.715
1,7,12,464,257,14.4,0,743.731,44.835,57973.793,55801.816
1,7,13,457,264,16.1,1.5,733.542,37.723,59270.484,57049.277
1,7,14,452,188,17.2,2.6,610.525,32.66,50481.195,48582.457
1,7,15,386,149,17.2,2.1,442.211,29.066,36938.516,35485.094
1,7,16,27,77,16.1,2.1,97.781,18.343,8601.26,7877.393
1,7,17,0,9,14.4,2.1,7.98,12.98,725.008,155.312
1,7,18,0,0,13.3,1.5,0,13.3,0,0
1,7,19,0,0,12.2,1.5,0,12.2,0,0
1,7,20,0,0,11.7,1.5,0,11.7,0,0
1,7,21,0,0,10.6,1.5,0,10.6,0,0
1,7,22,0,0,9.4,1.5,0,9.4,0,0
1,7,23,0,0,8.9,2.1,0,8.9,0,0
1,8,0,0,0,7.8,1.5,0,7.8,0,0
1,8,1,0,0,7.2,1.5,0,7.2,0,0
1,8,2,0,0,6.7,3.1,0,6.7,0,0
1,8,3,0,0,6.1,2.6,0,6.1,0,0
1,8,4,0,0,6.1,3.1,0,6.1,0,0
1,8,5,0,0,6.1,3.1,0,6.1,0,0
1,8,6,0,0,5.6,3.1,0,5.6,0,0
1,8,7,23,6,5.6,3.6,12.359,4.134,1050.125,474.484
1,8,8,291,60,6.7,3.1,219.068,10.27,19246.861,18281.014
1,8,9,424,121,8.3,3.1,434.576,17.617,38177.223,36685.664
1,8,10,562,151,11.1,0,647.578,36.474,52494.637,50524.348
1,8,11,665,174,13.3,2.1,828.788,35.206,67785.719,65226.996
1,8,12,679,165,14.4,2.1,859.662,37.558,69530.898,66899.945
1,8,13,632,170,15,2.1,802.133,36.795,65102.41,62652.711
1,8,14,570,173,15.6,1.5,690.854,36.307,56092.895,53991.309
1,8,15,382,147,16.1,2.1,437.433,28.113,36710.457,35263.996
1,8,16,188,82,15.6,2.1,197.615,20.503,16868.557,15960.12
1,8,17,9,6,13.9,2.1,8.905,12.844,767.381,196.912
1,8,18,0,0,13.3,2.6,0,13.3,0,0
1,8,19,0,0,12.2,2.1,0,12.2,0,0
1,8,20,0,0,11.1,0,0,11.1,0,0
1,8,21,0,0,10.6,0,0,10.6,0,0
1,8,22,0,0,9.4,0,0,9.4,0,0
1,8,23,0,0,8.9,1.5,0,8.9,0,0
1,9,0,0,0,8.9,2.1,0,8.9,0,0
1,9,1,0,0,7.8,2.1,0,7.8,0,0
1,9,2,0,0,7.8,2.1,0,7.8,0,0
1,9,3,0,0,6.7,0,0,6.7,0,0
1,9,4,0,0,6.1,2.6,0,6.1,0,0
1,9,5,0,0,5.6,3.1,0,5.6,0,0
1,9,6,0,0,5.6,2.6,0,5.6,0,0
1,9,7,33,6,5.6,2.6,15.294,4.024,1276.483,696.681
1,9,8,373,53,6.7,3.6,248.178,10.791,21616.469,20591.504
1,9,9,576,72,8.9,3.1,480.237,19.373,41725.75,40122.051
1,9,10,745,98,10.6,2.6,738.275,28.638,62139.133,59806.984
1,9,11,772,128,12.8,1.5,874.857,38.335,70441.422,67772.383
1,9,12,775,136,14.4,2.1,917.292,39.114,73613.531,70809.57
1,9,13,782,131,16.1,0,896.219,51.452,67428.531,64884.465
1,9,14,735,127,16.7,2.1,780.16,37.983,62794.531,60436.641
1,9,15,634,100,16.7,2.1,569.318,32.35,46693.793,44925.887
1,9,16,284,78,16.7,1.5,246.688,24.193,20580.391,19581.508
1,9,17,60,3,15,0,26.265,16.158,2075.305,1480.68
1,9,18,0,0,13.3,0,0,13.3,0,0
1,9,19,0,0,12.2,2.1,0,12.2,0,0
1,9,20,0,0,11.1,0,0,11.1,0,0
1,9,21,0,0,9.4,1.5,0,9.4,0,0
1,9,22,0,0,9.4,1.5,0,9.4,0,0
1,9,23,0,0,9.4,2.1,0,9.4,0,0
1,10,0,0,0,8.9,2.1,0,8.9,0,0
1,10,1,0,0,7.8,1.5,0,7.8,0,0
1,10,2,0,0,7.2,1.5,0,7.2,0,0
1,10,3,0,0,6.7,1.5,0,6.7,0,0
1,10,4,0,0,6.1,2.1,0,6.1,0,0
1,10,5,0,0,6.1,3.1,0,6.1,0,0
1,10,6,0,0,5.6,3.1,0,5.6,0,0
1,10,7,44,5,5.6,4.6,17.579,4.473,1432.69,850.006
1,10,8,434,55,6.7,3.1,276.849,11.693,23957.484,22872.234
1,10,9,656,65,9.4,3.1,522.691,20.945,45051.504,43338.809
1,10,10,708,114,12.2,2.6,727.53,30.044,60832.242,58550.984
1,10,11,683,165,15,1.5,836.223,39.35,66994.359,64468.043
1,10,12,801,144,16.7,1.5,951.596,44.34,74358.594,71522.438
1,10,13,824,126,18.9,1.5,929.49,46.212,71899.094,69168.477
1,10,14,805,124,18.9,1.5,835.527,43.705,65323.688,62865.09
1,10,15,487,128,20,1.5,498.616,35.468,40340.484,38781.074
1,10,16,124,101,19.4,2.6,185.799,23.815,15757.355,14875.082
1,10,17,43,10,17.8,2.1,27.16,17.286,2222.75,1625.365
1,10,18,0,0,15.6,1.5,0,15.6,0,0
1,10,19,0,0,13.3,2.1,0,13.3,0,0
1,10,20,0,0,12.8,1.5,0,12.8,0,0
1,10,21,0,0,11.7,1.5,0,11.7,0,0
1,10,22,0,0,11.1,0,0,11.1,0,0
1,10,23,0,0,10.6,0,0,10.6,0,0
1,11,0,0,0,9.4,0,0,9.4,0,0
1,11,1,0,0,9.4,0,0,9.4,0,0
1,11,2,0,0,9.4,2.1,0,9.4,0,0
1,11,3,0,0,8.9,3.1,0,8.9,0,0
1,11,4,0,0,8.9,3.1,0,8.9,0,0
1,11,5,0,0,9.4,4.1,0,9.4,0,0
1,11,6,0,0,10,4.1,0,10,0,0
1,11,7,0,4,10,3.6,3.67,8.438,340.16,0
1,11,8,0,53,10.6,3.6,50.751,10.092,4670.392,4026.112
1,11,9,0,97,11.7,3.6,90.814,12.254,8277.912,7560.791
1,11,10,2,195,12.2,3.6,194.138,15.246,17460.465,16537.92
1,11,11,47,308,13.9,3.6,386.099,21.574,33733.969,32376.773
1,11,12,99,326,15.6,2.1,456.101,27.143,38824.293,37312.605
1,11,13,108,287,16.1,3.6,413.155,24.969,35526.922,34116.316
1,11,14,2,216,17.2,3.1,216.769,21.81,18921.066,17963.197
1,11,15,22,179,16.7,1.5,198.735,21.389,17360.744,16440.584
1,11,16,22,94,16.7,0,109.599,20.733,9559.158,8815.099
1,11,17,20,12,15.6,0,19.368,14.123,1657.539,1070.693
1,11,18,0,0,13.9,1,0,13.9,0,0
1,11,19,0,0,12.8,2.1,0,12.8,0,0
1,11,20,0,0,11.7,2.1,0,11.7,0,0
1,11,21,0,0,11.1,2.6,0,11.1,0,0
1,11,22,0,0,10,0,0,10,0,0
1,11,23,0,0,8.9,2.1,0,8.9,0,0
1,12,0,0,0,7.8,1.5,0,7.8,0,0
1,12,1,0,0,7.2,2.1,0,7.2,0,0
1,12,2,0,0,7.2,2.1,0,7.2,0,0
1,12,3,0,0,6.1,1.5,0,6.1,0,0
1,12,4,0,0,6.1,3.1,0,6.1,0,0
1,12,5,0,0,5,0,0,5,0,0
1,12,6,0,0,5.6,2.1,0,5.6,0,0
1,12,7,63,3,5.6,1.5,21.175,3.921,1676.569,1089.37
1,12,8,523,36,8.3,1.5,292.093,14.903,24707.918,23602.947
1,12,9,758,33,11.1,2.6,537.72,23.701,45658.109,43925.133
1,12,10,861,62,13.9,2.1,774.956,34.102,63494.496,61108.953
1,12,11,867,90,16.7,1.5,910.161,43.057,71544.234,68828.672
1,12,12,906,91,18.9,2.6,982.149,43.5,77077.133,74121.93
1,12,13,927,90,20,3.6,976.779,42.215,77131.992,74174.359
1,12,14,887,93,20.6,2.6,864.443,42.571,67973,65406.574
1,12,15,811,73,21.1,2.1,658.45,39.11,52183.676,50224.531
1,12,16,445,69,20.6,2.1,316.19,29.326,25571.59,24443.688
1,12,17,110,2,18.9,2.1,38.848,19.169,2931.377,2320.625
1,12,18,0,0,16.7,2.6,0,16.7,0,0
1,12,19,0,0,13.9,2.1,0,13.9,0,0
1,12,20,0,0,12.8,1.5,0,12.8,0,0
1,12,21,0,0,12.2,1.5,0,12.2,0,0
1,12,22,0,0,10.6,2.1,0,10.6,0,0
1,12,23,0,0,9.4,0,0,9.4,0,0
1,13,0,0,0,8.9,0,0,8.9,0,0
1,13,1,0,0,8.3,0,0,8.3,0,0
1,13,2,0,0,7.8,0,0,7.8,0,0
1,13,3,0,0,6.7,0,0,6.7,0,0
1,13,4,0,0,6.1,0,0,6.1,0,0
1,13,5,0,0,5.6,0,0,5.6,0,0
1,13,6,0,0,6.1,1.5,0,6.1,0,0
1,13,7,113,9,9.4,0,41.138,7.774,3249.25,2632.447
1,13,8,618,28,9.4,0,320.64,20.344,26322.885,25174.824
1,13,9,821,42,11.7,0,590.401,34.426,47629.656,45829.875
1,13,10,910,54,14.4,0,803.659,45.39,62191.574,59857.371
1,13,11,954,61,17.2,2.6,943.379,40.71,75044.711,72178.75
1,13,12,941,80,18.3,3.1,992.689,41.944,78528.258,75508.469
1,13,13,888,115,20,2.1,971.847,46.079,75230.836,72356.758
1,13,14,790,134,20,2.6,838.19,41.372,66335.5,63836
1,13,15,429,139,20,2.6,473.887,32.4,38965.227,37449.137
1,13,16,263,84,18.9,4.6,236.938,23.271,19897.926,18916.025
1,13,17,109,22,16.7,2.6,71.135,17.439,5834.545,5167.243
1,13,18,0,0,15,3.1,0,15,0,0
1,13,19,0,0,13.3,2.1,0,13.3,0,0
1,13,20,0,0,12.2,1.5,0,12.2,0,0
1,13,21,0,0,11.1,2.6,0,11.1,0,0
1,13,22,0,0,10.6,2.1,0,10.6,0,0
1,13,23,0,0,8.9,2.1,0,8.9,0,0
1,14,0,0,0,8.3,1.5,0,8.3,0,0
1,14,1,0,0,7.8,0,0,7.8,0,0
1,14,2,0,0,7.2,0,0,7.2,0,0
1,14,3,0,0,6.1,0,0,6.1,0,0
1,14,4,0,0,6.7,2.1,0,6.7,0,0
1,14,5,0,0,5,0,0,5,0,0
1,14,6,0,0,5.6,0,0,5.6,0,0
1,14,7,76,11,5.6,2.1,32.096,4.6,2631.482,2026.408
1,14,8,532,35,7.8,1.5,293.891,14.505,24875.939,23766.527
1,14,9,767,53,11.7,0,575.044,33.719,46586.121,44821.863
1,14,10,863,68,15.6,2.6,784.298,34.836,64031.898,61625.012
1,14,11,914,77,17.8,2.1,928.388,42.354,73239.5,70451.617
1,14,12,933,80,18.9,2.1,986.076,45.202,76708.242,73769.344
1,14,13,927,78,20.6,2.6,955.25,44.692,74478.68,71637.32
1,14,14,888,70,21.7,1.5,832.494,46.358,64190.105,61776.914
1,14,15,805,57,21.7,2.6,637.911,37.967,50846.762,48935.133
1,14,16,620,40,21.7,2.1,370.602,31.758,29412.039,28179.08
1,14,17,153,17,18.3,2.1,80.869,19.875,6427.533,5748.327
1,14,18,0,0,16.7,1.5,0,16.7,0,0
1,14,19,0,0,15,2.1,0,15,0,0
1,14,20,0,0,13.9,2.1,0,13.9,0,0
1,14,21,0,0,12.8,2.1,0,12.8,0,0
1,14,22,0,0,11.7,0,0,11.7,0,0
1,14,23,0,0,10.6,1.5,0,10.6,0,0
1,15,0,0,0,10.6,2.1,0,10.6,0,0
1,15,1,0,0,10,2.1,0,10,0,0
1,15,2,0,0,9.4,1.5,0,9.4,0,0
1,15,3,0,0,8.3,3.1,0,8.3,0,0
1,15,4,0,0,10,3.1,0,10,0,0
1,15,5,0,0,10,3.1,0,10,0,0
1,15,6,0,0,9.4,2.1,0,9.4,0,0
1,15,7,1,7,10,3.1,6.71,8.573,616.51,48.79
1,15,8,2,70,9.4,2.1,72.583,9.351,6694.917,6010.304
1,15,9,13,171,11.7,4.1,185.117,14.349,16701.381,15796.906
1,15,10,35,255,12.8,3.1,290.93,18.578,25762.061,24629.064
1,15,11,22,295,14.4,3.1,320.862,21.163,28089.412,26893.201
1,15,12,2,281,16.1,2.6,283.102,22.422,24641.619,23538.398
1,15,13,0,228,16.7,3.1,222.465,21.112,19481.615,18509.996
1,15,14,0,203,16.7,0,198.966,24.557,17146.648,16231.599
1,15,15,0,152,17.2,2.1,149.637,20.037,13168.967,12346.004
1,15,16,13,73,16.7,2.1,76.973,17.396,6824.065,6136.833
1,15,17,0,5,16.1,1.5,4.424,14.401,399.397,0
1,15,18,0,0,15,1.5,0,15,0,0
1,15,19,0,0,14.4,2.1,0,14.4,0,0
1,15,20,0,0,13.3,2.1,0,13.3,0,0
1,15,21,0,0,12.8,1.5,0,12.8,0,0
1,15,22,0,0,12.8,3.1,0,12.8,0,0
1,15,23,0,0,13.3,4.6,0,13.3,0,0
1,16,0,0,0,11.7,3.1,0,11.7,0,0
1,16,1,0,0,11.7,2.1,0,11.7,0,0
1,16,2,0,0,11.1,1.5,0,11.1,0,0
1,16,3,0,0,10.6,1.5,0,10.6,0,0
1,16,4,0,0,10.6,4.1,0,10.6,0,0
1,16,5,0,0,10.6,3.1,0,10.6,0,0
1,16,6,0,0,10,3.6,0,10,0,0
1,16,7,0,4,10.6,2.6,3.67,8.79,339.639,0
1,16,8,3,65,10.6,3.1,66.33,10.438,6085.267,5412.946
1,16,9,162,127,12.2,2.6,247.225,16.869,21880.945,20849.262
1,16,10,156,206,12.8,2.1,357.999,21.348,31258.883,29973.613
1,16,11,404,262,14.4,2.1,678.848,31.609,56526.625,54408.914
1,16,12,708,203,16.1,2.1,931.198,40.504,74216.461,71386.461
1,16,13,700,139,16.1,2.1,837.382,38.926,67250.297,64713.523
1,16,14,654,138,17.2,1.5,733.335,39.09,58729.98,56529.367
1,16,15,635,113,17.8,3.1,591.946,31.944,48714.242,46877.148
1,16,16,210,118,16.7,2.6,250.15,22.971,21214.85,20200.039
1,16,17,87,12,15,1.5,49.192,15.373,4018.555,3386.963
1,16,18,0,0,14.4,1.5,0,14.4,0,0
1,16,19,0,0,13.3,2.6,0,13.3,0,0
1,16,20,0,0,12.2,1.5,0,12.2,0,0
1,16,21,0,0,12.2,1.5,0,12.2,0,0
1,16,22,0,0,12.2,3.1,0,12.2,0,0
1,16,23,0,0,11.7,4.6,0,11.7,0,0
1,17,0,0,0,10.6,4.6,0,10.6,0,0
1,17,1,0,0,10,4.6,0,10,0,0
1,17,2,0,0,10,4.1,0,10,0,0
1,17,3,0,0,8.9,4.6,0,8.9,0,0
1,17,4,0,0,8.9,4.1,0,8.9,0,0
1,17,5,0,0,8.9,5.2,0,8.9,0,0
1,17,6,0,0,8.9,4.1,0,8.9,0,0
1,17,7,0,4,9.4,3.6,3.538,7.879,328.791,0
1,17,8,0,35,10,3.6,31.147,9.024,2879.755,2269.983
1,17,9,14,107,11.1,3.6,110.122,12.049,10029.912,9275.815
1,17,10,12,222,13.3,4.1,232.036,17.075,20693.814,19692.096
1,17,11,3,232,15.6,4.6,229.975,19.345,20303.203,19311.238
1,17,12,5,229,17.2,5.2,226.78,20.629,19903.533,18921.494
1,17,13,79,284,18.9,6.2,380.378,24.643,32761.309,31432.627
1,17,14,180,225,19.4,7.7,404.865,24.939,34782.082,33393.797
1,17,15,0,115,19.4,8.2,108.028,20.4,9491.327,8748.709
1,17,16,0,14,17.2,11.3,12.412,16.637,1109.408,532.678
1,17,17,0,2,17.2,8.2,1.767,16.277,158.219,0
1,17,18,0,0,14.4,7.2,0,14.4,0,0
1,17,19,0,0,8.9,5.7,0,8.9,0,0
1,17,20,0,0,9.4,2.6,0,9.4,0,0
1,17,21,0,0,9.4,3.1,0,9.4,0,0
1,17,22,0,0,9.4,4.1,0,9.4,0,0
1,17,23,0,0,8.9,4.1,0,8.9,0,0
1,18,0,0,0,8.9,4.1,0,8.9,0,0
1,18,1,0,0,10,5.2,0,10,0,0
1,18,2,0,0,9.4,4.6,0,9.4,0,0
1,18,3,0,0,9.4,7.2,0,9.4,0,0
1,18,4,0,0,9.4,6.2,0,9.4,0,0
1,18,5,0,0,8.9,3.6,0,8.9,0,0
1,18,6,0,0,8.9,4.1,0,8.9,0,0
1,18,7,1,2,8.9,3.1,2.085,7.125,189.148,0
1,18,8,0,18,8.3,9.3,15.968,7.565,1485.795,902.13
1,18,9,1,58,8.3,8.8,52.333,8.054,4857.892,4209.935
1,18,10,0,116,8.9,7.2,106.58,9.514,9833.011,9083.121
1,18,11,1,156,9.4,8.8,146.507,10.544,13455.485,12626.07
1,18,12,15,270,10.6,8.8,281.738,13.671,25518.953,24392.453
1,18,13,5,184,10,8.2,178.916,11.83,16338.881,15442.968
1,18,14,0,144,10,9.8,134.56,10.963,12335.581,11531.229
1,18,15,19,196,9.4,6.7,214.103,11.918,19527.934,18555.174
1,18,16,0,42,9.4,5.2,37.387,9.071,3456.041,2835.282
1,18,17,10,14,9.4,5.2,15.822,8.373,1419.118,836.685
1,18,18,0,0,8.9,6.2,0,8.9,0,0
1,18,19,0,0,8.9,6.2,0,8.9,0,0
1,18,20,0,0,8.3,5.7,0,8.3,0,0
1,18,21,0,0,7.8,6.7,0,7.8,0,0
1,18,22,0,0,7.2,6.2,0,7.2,0,0
1,18,23,0,0,6.7,5.2,0,6.7,0,0
1,19,0,0,0,5.6,4.1,0,5.6,0,0
1,19,1,0,0,5,4.1,0,5,0,0
1,19,2,0,0,3.3,1.5,0,3.3,0,0
1,19,3,0,0,3.3,2.6,0,3.3,0,0
1,19,4,0,0,2.8,3.1,0,2.8,0,0
1,19,5,0,0,3.3,2.1,0,3.3,0,0
1,19,6,0,0,3.3,3.1,0,3.3,0,0
1,19,7,31,7,2.2,3.6,17.765,0.844,1535.513,950.928
