PVWatts: Hourly PV Performance Data,,,,,,,,,,
1,1,20,0,0,10.6,0,0,10.6,0,0
1,1,21,0,0,8.9,0,0,8.9,0,0
1,1,22,0,0,8.3,2.6,0,8.3,0,0
1,1,23,0,0,6.7,2.6,0,6.7,0,0
1,2,0,0,0,6.1,2.1,0,6.1,0,0
1,2,1,0,0,5.6,2.1,0,5.6,0,0
1,2,2,0,0,5,3.1,0,5,0,0
1,2,3,0,0,5.6,2.6,0,5.6,0,0
1,2,4,0,0,5,2.1,0,5,0,0
1,2,5,0,0,3.9,0,0,3.9,0,0
1,2,6,0,0,4.4,0,0,4.4,0,0
1,2,7,53,8,4.4,0,23.546,1.244,2974.801,2085.443
1,2,8,551,36,7.8,0,311.626,18.207,39093.02,37381.461
1,2,9,659,54,10.6,0,512.771,30.703,63323.234,60893.969
1,2,10,618,120,12.2,0,664.31,38.554,79925.781,76927.727
1,2,11,873,97,14.4,2.6,921.9,37.17,111981.039,107707.586
1,2,12,689,188,15.6,0,889.75,50.834,100784.555,96983.109
1,2,13,388,274,16.1,0,682.212,44.969,79688.844,76699.336
1,2,14,596,202,17.2,1.5,739.139,38.706,88929.578,85596.859
1,2,15,186,160,16.7,2.6,310.833,24.889,39833.695,38102.172
1,2,16,21,89,15.6,4.1,107.499,17.098,14295.801,13180.624
1,2,17,3,6,13.9,0,6.353,11.621,849.665,0
1,2,18,0,0,12.2,3.1,0,12.2,0,0
1,2,19,0,0,10.6,0,0,10.6,0,0
1,2,20,0,0,10,0,0,10,0,0
1,2,21,0,0,9.4,0,0,9.4,0,0
1,2,22,0,0,8.9,0,0,8.9,0,0
1,2,23,0,0,8.3,1.5,0,8.3,0,0
1,3,0,0,0,7.8,2.1,0,7.8,0,0
1,3,1,0,0,6.7,1.5,0,6.7,0,0
1,3,2,0,0,6.7,2.6,0,6.7,0,0
1,3,3,0,0,6.1,0,0,6.1,0,0
1,3,4,0,0,5.6,0,0,5.6,0,0
1,3,5,0,0,5,1.5,0,5,0,0
1,3,6,0,0,5,2.1,0,5,0,0
1,3,7,55,4,5,0,20.42,1.669,2505.56,1624.934
1,3,8,543,41,6.1,2.6,316.301,12.39,40790.457,39032.965
1,3,9,745,46,8.9,4.1,552.211,20.06,71632.711,68926.594
1,3,10,786,92,11.1,3.1,760.699,28.844,95941.023,92334.945
1,3,11,759,128,12.8,2.1,862.418,35.903,105427.344,101433.625
1,3,12,769,133,15,0,904.965,50.427,102726.648,98845.375
1,3,13,489,193,15.6,0,691.565,44.88,80806.258,77776.281
1,3,14,20,217,15.6,0,235.004,28.811,29762.883,28292.111
1,3,15,0,113,15.6,1.5,108.12,17.683,14427.132,13309.164
1,3,16,0,38,15,2.1,33.829,14.34,4582.622,3662.967
1,3,17,0,3,14.4,2.1,2.652,12.61,362.056,0
1,3,18,0,0,13.3,0,0,13.3,0,0
1,3,19,0,0,13.3,3.1,0,13.3,0,0
1,3,20,0,0,12.2,1.5,0,12.2,0,0
1,3,21,0,0,11.1,0,0,11.1,0,0
1,3,22,0,0,11.1,0,0,11.1,0,0
1,3,23,0,0,10,2.1,0,10,0,0
1,4,0,0,0,10,1.5,0,10,0,0
1,4,1,0,0,10,0,0,10,0,0
1,4,2,0,0,10,0,0,10,0,0
1,4,3,0,0,10.6,3.1,0,10.6,0,0
1,4,4,0,0,10.6,3.1,0,10.6,0,0
1,4,5,0,0,10,4.1,0,10,0,0
1,4,6,0,0,10,3.1,0,10,0,0
1,4,7,0,8,9.4,0,7.339,5.537,1033.39,179.833
1,4,8,0,59,10,0,58.453,8.491,8125.553,7137.065
1,4,9,16,133,10,0,142.42,13.654,19323.98,18099.166
1,4,10,1,118,13.3,3.6,110.007,14.537,14888.198,13760.403
1,4,11,60,305,15,1.5,396.603,24.983,51155.484,49103.309
1,4,12,409,233,17.2,1.5,662.605,35.632,81169.461,78126.266
1,4,13,411,245,18.3,1.5,667.658,37.777,80895.914,77862.68
1,4,14,69,218,18.9,0,292.827,33.735,36191.922,34557.352
1,4,15,47,173,19.4,0,225.222,28.916,28449.836,27011.365
1,4,16,10,85,18.9,0,95.372,22.707,12396.046,11320.797
1,4,17,0,5,17.8,0,4.425,15.466,596.378,0
1,4,18,0,0,16.1,2.1,0,16.1,0,0
1,4,19,0,0,15,0,0,15,0,0
1,4,20,0,0,14.4,1.5,0,14.4,0,0
1,4,21,0,0,13.9,0,0,13.9,0,0
1,4,22,0,0,12.8,0,0,12.8,0,0
1,4,23,0,0,12.8,2.1,0,12.8,0,0
1,5,0,0,0,12.2,1.5,0,12.2,0,0
1,5,1,0,0,11.7,2.6,0,11.7,0,0
1,5,2,0,0,11.1,1.5,0,11.1,0,0
1,5,3,0,0,11.1,1.5,0,11.1,0,0
1,5,4,0,0,11.1,4.1,0,11.1,0,0
1,5,5,0,0,11.1,3.1,0,11.1,0,0
1,5,6,0,0,11.7,4.6,0,11.7,0,0
1,5,7,0,3,10.6,2.1,2.752,8.623,382.371,0
1,5,8,0,18,11.1,2.6,15.969,9.613,2208.955,1333.822
1,5,9,0,32,11.1,3.1,28.446,10.049,3927.376,3020.14
1,5,10,0,71,11.7,2.6,63.354,11.532,8689.975,7690.257
1,5,11,0,76,12.8,2.6,67.869,12.873,9254.068,8243.056
1,5,12,0,189,13.9,0,180.487,19.403,23895.338,22565.863
1,5,13,0,200,14.4,3.1,193.438,17.836,25793.664,24419.332
1,5,14,0,143,13.9,3.6,134.979,15.841,18161.883,16962.918
1,5,15,0,79,13.9,1.5,71.713,14.434,9710.386,8690.183
1,5,16,0,23,13.9,1.5,20.421,12.604,2787.75,1901.88
1,5,17,0,5,13.9,1.5,4.425,11.894,605.945,0
1,5,18,0,0,13.3,1.5,0,13.3,0,0
1,5,19,0,0,12.8,2.1,0,12.8,0,0
1,5,20,0,0,13.3,2.1,0,13.3,0,0
1,5,21,0,0,13.3,3.1,0,13.3,0,0
1,5,22,0,0,12.2,1.5,0,12.2,0,0
1,5,23,0,0,11.1,3.1,0,11.1,0,0
1,6,0,0,0,10.6,0,0,10.6,0,0
1,6,1,0,0,10.6,0,0,10.6,0,0
1,6,2,0,0,10,0,0,10,0,0
1,6,3,0,0,9.4,0,0,9.4,0,0
1,6,4,0,0,9.4,0,0,9.4,0,0
1,6,5,0,0,8.9,0,0,8.9,0,0
1,6,6,0,0,8.3,0,0,8.3,0,0
1,6,7,7,8,8.3,2.1,9.444,6.463,1271.914,414.004
1,6,8,31,64,8.3,3.1,84.435,8.569,11590.063,10531.506
1,6,9,1,128,8.9,2.1,126.627,10.621,17437.08,16254.083
1,6,10,356,242,11.1,2.1,579.566,25.105,74533.375,71726.93
1,6,11,683,169,13.3,2.6,839.516,33.942,103634.93,99716.023
1,6,12,693,181,14.4,3.1,888.398,35.629,108820.148,104682.836
1,6,13,670,193,15.6,2.1,856.859,38.805,103269.344,99365.602
1,6,14,587,195,16.7,1.5,727.692,38.532,87644.484,84360.656
1,6,15,561,155,16.1,1.5,574.909,33.382,70453.742,67787.859
1,6,16,255,82,15.6,0,229.855,27.684,28306.729,26871.754
1,6,17,44,5,14.4,0,25.367,15.374,3113.59,2221.64
1,6,18,0,0,12.8,1.5,0,12.8,0,0
1,6,19,0,0,11.7,0,0,11.7,0,0
1,6,20,0,0,11.1,0,0,11.1,0,0
1,6,21,0,0,10.6,2.1,0,10.6,0,0
1,6,22,0,0,10,2.6,0,10,0,0
1,6,23,0,0,8.9,2.1,0,8.9,0,0
1,7,0,0,0,8.3,0,0,8.3,0,0
1,7,1,0,0,8.3,2.6,0,8.3,0,0
1,7,2,0,0,7.8,0,0,7.8,0,0
1,7,3,0,0,7.8,1.5,0,7.8,0,0
1,7,4,0,0,7.2,2.1,0,7.2,0,0
1,7,5,0,0,6.7,2.1,0,6.7,0,0
1,7,6,0,0,6.7,2.1,0,6.7,0,0
1,7,7,1,7,6.7,2.1,6.721,4.836,941.643,89.756
1,7,8,55,65,7.8,2.6,96.612,8.376,13181.294,12089.641
1,7,9,515,87,9.4,3.1,459.18,18.977,60021.633,57698.008
1,7,10,529,147,11.1,2.6,616.714,26.109,78854.391,75894.93
1,7,11,638,187,13.3,2.1,815.605,34.783,100272.094,96491.57
1,7,12,464,257,14.4,0,743.731,44.835,86960.688,83702.727
1,7,13,457,264,16.1,1.5,733.542,37.723,88905.727,85573.914
1,7,14,452,188,17.2,2.6,610.525,32.66,75721.797,72873.68
1,7,15,386,149,17.2,2.1,442.211,29.066,55407.773,53227.637
1,7,16,27,77,16.1,2.1,97.781,18.343,12901.89,11816.089
1,7,17,0,9,14.4,2.1,7.98,12.98,1087.512,232.968
1,7,18,0,0,13.3,1.5,0,13.3,0,0
1,7,19,0,0,12.2,1.5,0,12.2,0,0
1,7,20,0,0,11.7,1.5,0,11.7,0,0
1,7,21,0,0,10.6,1.5,0,10.6,0,0
1,7,22,0,0,9.4,1.5,0,9.4,0,0
1,7,23,0,0,8.9,2.1,0,8.9,0,0
1,8,0,0,0,7.8,1.5,0,7.8,0,0
1,8,1,0,0,7.2,1.5,0,7.2,0,0
1,8,2,0,0,6.7,3.1,0,6.7,0,0
1,8,3,0,0,6.1,2.6,0,6.1,0,0
1,8,4,0,0,6.1,3.1,0,6.1,0,0
1,8,5,0,0,6.1,3.1,0,6.1,0,0
1,8,6,0,0,5.6,3.1,0,5.6,0,0
1,8,7,23,6,5.6,3.6,12.359,4.134,1575.188,711.726
1,8,8,291,60,6.7,3.1,219.068,10.27,28870.291,27421.52
1,8,9,424,121,8.3,3.1,434.576,17.617,57265.836,55028.496
1,8,10,562,151,11.1,0,647.578,36.474,78741.953,75786.523
1,8,11,665,174,13.3,2.1,828.788,35.206,101678.578,97840.492
1,8,12,679,165,14.4,2.1,859.662,37.558,104296.344,100349.922
1,8,13,632,170,15,2.1,802.133,36.795,97653.617,93979.07
1,8,14,570,173,15.6,1.5,690.854,36.307,84139.344,80986.961
1,8,15,382,147,16.1,2.1,437.433,28.113,55065.688,52895.996
1,8,16,188,82,15.6,2.1,197.615,20.503,25302.834,23940.18
1,8,17,9,6,13.9,2.1,8.905,12.844,1151.071,295.368
1,8,18,0,0,13.3,2.6,0,13.3,0,0
1,8,19,0,0,12.2,2.1,0,12.2,0,0
1,8,20,0,0,11.1,0,0,11.1,0,0
1,8,21,0,0,10.6,0,0,10.6,0,0
1,8,22,0,0,9.4,0,0,9.4,0,0
1,8,23,0,0,8.9,1.5,0,8.9,0,0
1,9,0,0,0,8.9,2.1,0,8.9,0,0
1,9,1,0,0,7.8,2.1,0,7.8,0,0
1,9,2,0,0,7.8,2.1,0,7.8,0,0
1,9,3,0,0,6.7,0,0,6.7,0,0
1,9,4,0,0,6.1,2.6,0,6.1,0,0
1,9,5,0,0,5.6,3.1,0,5.6,0,0
1,9,6,0,0,5.6,2.6,0,5.6,0,0
1,9,7,33,6,5.6,2.6,15.294,4.024,1914.724,1045.021
1,9,8,373,53,6.7,3.6,248.178,10.791,32424.705,30887.256
1,9,9,576,72,8.9,3.1,480.237,19.373,62588.625,60183.078
1,9,10,745,98,10.6,2.6,738.275,28.638,93208.703,89710.477
1,9,11,772,128,12.8,1.5,874.857,38.335,105662.133,101658.57
1,9,12,775,136,14.4,2.1,917.292,39.114,110420.305,106214.352
1,9,13,782,131,16.1,0,896.219,51.452,101142.797,97326.695
1,9,14,735,127,16.7,2.1,780.16,37.983,94191.797,90654.961
1,9,15,634,100,16.7,2.1,569.318,32.35,70040.688,67388.836
1,9,16,284,78,16.7,1.5,246.688,24.193,30870.584,29372.262
1,9,17,60,3,15,0,26.265,16.158,3112.958,2221.02
1,9,18,0,0,13.3,0,0,13.3,0,0
1,9,19,0,0,12.2,2.1,0,12.2,0,0
1,9,20,0,0,11.1,0,0,11.1,0,0
1,9,21,0,0,9.4,1.5,0,9.4,0,0
1,9,22,0,0,9.4,1.5,0,9.4,0,0
1,9,23,0,0,9.4,2.1,0,9.4,0,0
1,10,0,0,0,8.9,2.1,0,8.9,0,0
1,10,1,0,0,7.8,1.5,0,7.8,0,0
1,10,2,0,0,7.2,1.5,0,7.2,0,0
1,10,3,0,0,6.7,1.5,0,6.7,0,0
1,10,4,0,0,6.1,2.1,0,6.1,0,0
1,10,5,0,0,6.1,3.1,0,6.1,0,0
1,10,6,0,0,5.6,3.1,0,5.6,0,0
1,10,7,44,5,5.6,4.6,17.579,4.473,2149.035,1275.01
1,10,8,434,55,6.7,3.1,276.849,11.693,35936.227,34308.352
1,10,9,656,65,9.4,3.1,522.691,20.945,67577.258,65008.215
1,10,10,708,114,12.2,2.6,727.53,30.044,91248.359,87826.477
1,10,11,683,165,15,1.5,836.223,39.35,100491.539,96702.063
1,10,12,801,144,16.7,1.5,951.596,44.34,111537.891,107283.664
1,10,13,824,126,18.9,1.5,929.49,46.212,107848.641,103752.711
1,10,14,805,124,18.9,1.5,835.527,43.705,97985.531,94297.633
1,10,15,487,128,20,1.5,498.616,35.468,60510.727,58171.609
1,10,16,124,101,19.4,2.6,185.799,23.815,23636.033,22312.623
1,10,17,43,10,17.8,2.1,27.16,17.286,3334.125,2438.048
1,10,18,0,0,15.6,1.5,0,15.6,0,0
1,10,19,0,0,13.3,2.1,0,13.3,0,0
1,10,20,0,0,12.8,1.5,0,12.8,0,0
1,10,21,0,0,11.7,1.5,0,11.7,0,0
1,10,22,0,0,11.1,0,0,11.1,0,0
1,10,23,0,0,10.6,0,0,10.6,0,0
1,11,0,0,0,9.4,0,0,9.4,0,0
1,11,1,0,0,9.4,0,0,9.4,0,0
1,11,2,0,0,9.4,2.1,0,9.4,0,0
1,11,3,0,0,8.9,3.1,0,8.9,0,0
1,11,4,0,0,8.9,3.1,0,8.9,0,0
1,11,5,0,0,9.4,4.1,0,9.4,0,0
1,11,6,0,0,10,4.1,0,10,0,0
1,11,7,0,4,10,3.6,3.67,8.438,510.24,0
1,11,8,0,53,10.6,3.6,50.751,10.092,7005.588,6039.167
1,11,9,0,97,11.7,3.6,90.814,12.254,12416.868,11341.186
1,11,10,2,195,12.2,3.6,194.138,15.246,26190.695,24806.879
1,11,11,47,308,13.9,3.6,386.099,21.574,50600.957,48565.16
1,11,12,99,326,15.6,2.1,456.101,27.143,58236.441,55968.91
1,11,13,108,287,16.1,3.6,413.155,24.969,53290.383,51174.477
1,11,14,2,216,17.2,3.1,216.769,21.81,28381.6,26944.797
1,11,15,22,179,16.7,1.5,198.735,21.389,26041.117,24660.877
1,11,16,22,94,16.7,0,109.599,20.733,14338.737,13222.648
1,11,17,20,12,15.6,0,19.368,14.123,2486.308,1606.04
1,11,18,0,0,13.9,1,0,13.9,0,0
1,11,19,0,0,12.8,2.1,0,12.8,0,0
1,11,20,0,0,11.7,2.1,0,11.7,0,0
1,11,21,0,0,11.1,2.6,0,11.1,0,0
1,11,22,0,0,10,0,0,10,0,0
1,11,23,0,0,8.9,2.1,0,8.9,0,0
1,12,0,0,0,7.8,1.5,0,7.8,0,0
1,12,1,0,0,7.2,2.1,0,7.2,0,0
1,12,2,0,0,7.2,2.1,0,7.2,0,0
1,12,3,0,0,6.1,1.5,0,6.1,0,0
1,12,4,0,0,6.1,3.1,0,6.1,0,0
1,12,5,0,0,5,0,0,5,0,0
1,12,6,0,0,5.6,2.1,0,5.6,0,0
1,12,7,63,3,5.6,1.5,21.175,3.921,2514.854,1634.056
1,12,8,523,36,8.3,1.5,292.093,14.903,37061.875,35404.422
1,12,9,758,33,11.1,2.6,537.72,23.701,68487.164,65887.695
1,12,10,861,62,13.9,2.1,774.956,34.102,95241.742,91663.43
1,12,11,867,90,16.7,1.5,910.161,43.057,107316.344,103243
1,12,12,906,91,18.9,2.6,982.149,43.5,115615.695,111182.891
1,12,13,927,90,20,3.6,976.779,42.215,115697.992,111261.547
1,12,14,887,93,20.6,2.6,864.443,42.571,101959.5,98109.859
1,12,15,811,73,21.1,2.1,658.45,39.11,78275.516,75336.797
1,12,16,445,69,20.6,2.1,316.19,29.326,38357.387,36665.531
1,12,17,110,2,18.9,2.1,38.848,19.169,4397.065,3480.938
1,12,18,0,0,16.7,2.6,0,16.7,0,0
1,12,19,0,0,13.9,2.1,0,13.9,0,0
1,12,20,0,0,12.8,1.5,0,12.8,0,0
1,12,21,0,0,12.2,1.5,0,12.2,0,0
1,12,22,0,0,10.6,2.1,0,10.6,0,0
1,12,23,0,0,9.4,0,0,9.4,0,0
1,13,0,0,0,8.9,0,0,8.9,0,0
1,13,1,0,0,8.3,0,0,8.3,0,0
1,13,2,0,0,7.8,0,0,7.8,0,0
1,13,3,0,0,6.7,0,0,6.7,0,0
1,13,4,0,0,6.1,0,0,6.1,0,0
1,13,5,0,0,5.6,0,0,5.6,0,0
1,13,6,0,0,6.1,1.5,0,6.1,0,0
1,13,7,113,9,9.4,0,41.138,7.774,4873.875,3948.67
1,13,8,618,28,9.4,0,320.64,20.344,39484.328,37762.238
1,13,9,821,42,11.7,0,590.401,34.426,71444.484,68744.813
1,13,10,910,54,14.4,0,803.659,45.39,93287.359,89786.055
1,13,11,954,61,17.2,2.6,943.379,40.71,112567.07,108268.125
1,13,12,941,80,18.3,3.1,992.689,41.944,117792.383,113262.711
1,13,13,888,115,20,2.1,971.847,46.079,112846.25,108535.133
1,13,14,790,134,20,2.6,838.19,41.372,99503.242,95754
1,13,15,429,139,20,2.6,473.887,32.4,58447.84,56173.703
1,13,16,263,84,18.9,4.6,236.938,23.271,29846.891,28374.039
1,13,17,109,22,16.7,2.6,71.135,17.439,8751.817,7750.865
1,13,18,0,0,15,3.1,0,15,0,0
1,13,19,0,0,13.3,2.1,0,13.3,0,0
1,13,20,0,0,12.2,1.5,0,12.2,0,0
1,13,21,0,0,11.1,2.6,0,11.1,0,0
1,13,22,0,0,10.6,2.1,0,10.6,0,0
1,13,23,0,0,8.9,2.1,0,8.9,0,0
1,14,0,0,0,8.3,1.5,0,8.3,0,0
1,14,1,0,0,7.8,0,0,7.8,0,0
1,14,2,0,0,7.2,0,0,7.2,0,0
1,14,3,0,0,6.1,0,0,6.1,0,0
1,14,4,0,0,6.7,2.1,0,6.7,0,0
1,14,5,0,0,5,0,0,5,0,0
1,14,6,0,0,5.6,0,0,5.6,0,0
1,14,7,76,11,5.6,2.1,32.096,4.6,3947.223,3039.612
1,14,8,532,35,7.8,1.5,293.891,14.505,37313.906,35649.789
1,14,9,767,53,11.7,0,575.044,33.719,69879.18,67232.797
1,14,10,863,68,15.6,2.6,784.298,34.836,96047.852,92437.516
1,14,11,914,77,17.8,2.1,928.388,42.354,109859.25,105677.43
1,14,12,933,80,18.9,2.1,986.076,45.202,115062.367,110654.016
1,14,13,927,78,20.6,2.6,955.25,44.692,111718.016,107455.977
1,14,14,888,70,21.7,1.5,832.494,46.358,96285.156,92665.375
1,14,15,805,57,21.7,2.6,637.911,37.967,76270.141,73402.703
1,14,16,620,40,21.7,2.1,370.602,31.758,44118.059,42268.621
1,14,17,153,17,18.3,2.1,80.869,19.875,9641.299,8622.49
1,14,18,0,0,16.7,1.5,0,16.7,0,0
1,14,19,0,0,15,2.1,0,15,0,0
1,14,20,0,0,13.9,2.1,0,13.9,0,0
1,14,21,0,0,12.8,2.1,0,12.8,0,0
1,14,22,0,0,11.7,0,0,11.7,0,0
1,14,23,0,0,10.6,1.5,0,10.6,0,0
1,15,0,0,0,10.6,2.1,0,10.6,0,0
1,15,1,0,0,10,2.1,0,10,0,0
1,15,2,0,0,9.4,1.5,0,9.4,0,0
1,15,3,0,0,8.3,3.1,0,8.3,0,0
1,15,4,0,0,10,3.1,0,10,0,0
1,15,5,0,0,10,3.1,0,10,0,0
1,15,6,0,0,9.4,2.1,0,9.4,0,0
1,15,7,1,7,10,3.1,6.71,8.573,924.765,73.185
1,15,8,2,70,9.4,2.1,72.583,9.351,10042.375,9015.456
1,15,9,13,171,11.7,4.1,185.117,14.349,25052.07,23695.359
1,15,10,35,255,12.8,3.1,290.93,18.578,38643.09,36943.598
1,15,11,22,295,14.4,3.1,320.862,21.163,42134.117,40339.801
1,15,12,2,281,16.1,2.6,283.102,22.422,36962.43,35307.598
1,15,13,0,228,16.7,3.1,222.465,21.112,29222.424,27764.994
1,15,14,0,203,16.7,0,198.966,24.557,25719.975,24347.398
1,15,15,0,152,17.2,2.1,149.637,20.037,19753.449,18519.006
1,15,16,13,73,16.7,2.1,76.973,17.396,10236.099,9205.249
1,15,17,0,5,16.1,1.5,4.424,14.401,599.096,0
1,15,18,0,0,15,1.5,0,15,0,0
1,15,19,0,0,14.4,2.1,0,14.4,0,0
1,15,20,0,0,13.3,2.1,0,13.3,0,0
1,15,21,0,0,12.8,1.5,0,12.8,0,0
1,15,22,0,0,12.8,3.1,0,12.8,0,0
1,15,23,0,0,13.3,4.6,0,13.3,0,0
1,16,0,0,0,11.7,3.1,0,11.7,0,0
1,16,1,0,0,11.7,2.1,0,11.7,0,0
1,16,2,0,0,11.1,1.5,0,11.1,0,0
1,16,3,0,0,10.6,1.5,0,10.6,0,0
1,16,4,0,0,10.6,4.1,0,10.6,0,0
1,16,5,0,0,10.6,3.1,0,10.6,0,0
1,16,6,0,0,10,3.6,0,10,0,0
1,16,7,0,4,10.6,2.6,3.67,8.79,509.458,0
1,16,8,3,65,10.6,3.1,66.33,10.438,9127.899,8119.419
1,16,9,162,127,12.2,2.6,247.225,16.869,32821.418,31273.893
1,16,10,156,206,12.8,2.1,357.999,21.348,46888.324,44960.422
1,16,11,404,262,14.4,2.1,678.848,31.609,84789.938,81613.375
1,16,12,708,203,16.1,2.1,931.198,40.504,111324.688,107079.688
1,16,13,700,139,16.1,2.1,837.382,38.926,100875.445,97070.281
1,16,14,654,138,17.2,1.5,733.335,39.09,88094.969,84794.047
1,16,15,635,113,17.8,3.1,591.946,31.944,73071.359,70315.719
1,16,16,210,118,16.7,2.6,250.15,22.971,31822.275,30300.059
1,16,17,87,12,15,1.5,49.192,15.373,6027.833,5080.444
1,16,18,0,0,14.4,1.5,0,14.4,0,0
1,16,19,0,0,13.3,2.6,0,13.3,0,0
1,16,20,0,0,12.2,1.5,0,12.2,0,0
1,16,21,0,0,12.2,1.5,0,12.2,0,0
1,16,22,0,0,12.2,3.1,0,12.2,0,0
1,16,23,0,0,11.7,4.6,0,11.7,0,0
1,17,0,0,0,10.6,4.6,0,10.6,0,0
1,17,1,0,0,10,4.6,0,10,0,0
1,17,2,0,0,10,4.1,0,10,0,0
1,17,3,0,0,8.9,4.6,0,8.9,0,0
1,17,4,0,0,8.9,4.1,0,8.9,0,0
1,17,5,0,0,8.9,5.2,0,8.9,0,0
1,17,6,0,0,8.9,4.1,0,8.9,0,0
1,17,7,0,4,9.4,3.6,3.538,7.879,493.187,0
1,17,8,0,35,10,3.6,31.147,9.024,4319.633,3404.975
1,17,9,14,107,11.1,3.6,110.122,12.049,15044.868,13913.723
1,17,10,12,222,13.3,4.1,232.036,17.075,31040.723,29538.143
1,17,11,3,232,15.6,4.6,229.975,19.345,30454.805,28966.857
1,17,12,5,229,17.2,5.2,226.78,20.629,29855.301,28382.242
1,17,13,79,284,18.9,6.2,380.378,24.643,49141.961,47148.941
1,17,14,180,225,19.4,7.7,404.865,24.939,52173.125,50090.695
1,17,15,0,115,19.4,8.2,108.028,20.4,14236.991,13123.063
1,17,16,0,14,17.2,11.3,12.412,16.637,1664.112,799.018
1,17,17,0,2,17.2,8.2,1.767,16.277,237.329,0
1,17,18,0,0,14.4,7.2,0,14.4,0,0
1,17,19,0,0,8.9,5.7,0,8.9,0,0
1,17,20,0,0,9.4,2.6,0,9.4,0,0
1,17,21,0,0,9.4,3.1,0,9.4,0,0
1,17,22,0,0,9.4,4.1,0,9.4,0,0
1,17,23,0,0,8.9,4.1,0,8.9,0,0
1,18,0,0,0,8.9,4.1,0,8.9,0,0
1,18,1,0,0,10,5.2,0,10,0,0
1,18,2,0,0,9.4,4.6,0,9.4,0,0
1,18,3,0,0,9.4,7.2,0,9.4,0,0
1,18,4,0,0,9.4,6.2,0,9.4,0,0
1,18,5,0,0,8.9,3.6,0,8.9,0,0
1,18,6,0,0,8.9,4.1,0,8.9,0,0
1,18,7,1,2,8.9,3.1,2.085,7.125,283.721,0
1,18,8,0,18,8.3,9.3,15.968,7.565,2228.692,1353.195
1,18,9,1,58,8.3,8.8,52.333,8.054,7286.837,6314.902
1,18,10,0,116,8.9,7.2,106.58,9.514,14749.516,13624.682
1,18,11,1,156,9.4,8.8,146.507,10.544,20183.229,18939.105
1,18,12,15,270,10.6,8.8,281.738,13.671,38278.43,36588.68
1,18,13,5,184,10,8.2,178.916,11.83,24508.322,23164.451
1,18,14,0,144,10,9.8,134.56,10.963,18503.371,17296.844
1,18,15,19,196,9.4,6.7,214.103,11.918,29291.9,27832.76
1,18,16,0,42,9.4,5.2,37.387,9.071,5184.061,4252.923
1,18,17,10,14,9.4,5.2,15.822,8.373,2128.677,1255.027
1,18,18,0,0,8.9,6.2,0,8.9,0,0
1,18,19,0,0,8.9,6.2,0,8.9,0,0
1,18,20,0,0,8.3,5.7,0,8.3,0,0
1,18,21,0,0,7.8,6.7,0,7.8,0,0
1,18,22,0,0,7.2,6.2,0,7.2,0,0
1,18,23,0,0,6.7,5.2,0,6.7,0,0
1,19,0,0,0,5.6,4.1,0,5.6,0,0
1,19,1,0,0,5,4.1,0,5,0,0
1,19,2,0,0,3.3,1.5,0,3.3,0,0
1,19,3,0,0,3.3,2.6,0,3.3,0,0
1,19,4,0,0,2.8,3.1,0,2.8,0,0
1,19,5,0,0,3.3,2.1,0,3.3,0,0
1,19,6,0,0,3.3,3.1,0,3.3,0,0
1,19,7,31,7,2.2,3.6,17.765,0.844,2303.269,1426.392
