PVWatts: Hourly PV Performance Data,,,,,,,,,,
1,3,6,0,0,5.6,1.5,0,5.6,0,0
1,3,7,1,6,5.6,1.5,5.547,3.594,520.694,0
1,3,8,109,66,6.7,0,138.004,9.335,12487.056,11679.339
1,3,9,86,109,9.4,2.6,185.692,12.697,16819.904,15912.622
1,3,10,149,188,11.1,3.6,345.243,17.831,30651.961,29384.012
1,3,11,238,192,12.2,4.1,457.143,21.368,39964,38416.512
1,3,12,152,176,11.7,5.2,341.749,17.63,30398.006,29137.264
1,3,13,59,195,11.7,4.6,262.412,16.271,23484.094,22411.184
1,3,14,105,164,12.2,5.7,274.46,16.293,24517.723,23417.77
1,3,15,87,105,11.7,5.2,180.515,14.246,16181.633,15289.42
1,3,16,7,27,10.6,2.6,28.092,9.965,2561.576,1957.822
1,3,17,0,0,10.6,4.1,0,10.6,0,0
1,3,18,0,0,10,4.6,0,10,0,0
1,3,19,0,0,10,4.6,0,10,0,0
1,3,20,0,0,10,3.6,0,10,0,0
1,3,21,0,0,10.6,4.1,0,10.6,0,0
1,3,22,0,0,10,4.1,0,10,0,0
1,3,23,0,0,10.6,5.7,0,10.6,0,0
1,4,0,0,0,10,4.1,0,10,0,0
1,4,1,0,0,10,6.7,0,10,0,0
1,4,2,0,0,10,6.7,0,10,0,0
1,4,3,0,0,10,6.7,0,10,0,0
1,4,4,0,0,10,5.2,0,10,0,0
1,4,5,0,0,8.9,6.7,0,8.9,0,0
1,4,6,0,0,8.9,4.6,0,8.9,0,0
1,4,7,0,4,8.9,6.2,3.455,7.75,321.236,0
1,4,8,4,35,10.6,5.2,32.506,9.853,2985.118,2373.345
1,4,9,2,44,10.6,3.1,39.671,9.862,3652.702,3028.168
1,4,10,1,70,11.7,5.7,61.889,11.598,5657.415,4993.646
1,4,11,4,102,11.7,5.2,94.458,12.253,8609.695,7885.651
1,4,12,3,110,11.7,5.2,101.337,12.437,9229.352,8492.279
1,4,13,3,96,11.7,7.7,87.88,12.074,8016.375,7304.683
1,4,14,1,76,11.7,9.3,67.542,11.744,6169.991,5495.971
1,4,15,0,45,11.7,8.8,39.158,11.335,3583.877,2960.666
1,4,16,0,18,11.7,7.7,15.625,10.918,1432.718,850.034
1,4,17,0,0,11.7,7.7,0,11.7,0,0
1,4,18,0,0,11.7,7.2,0,11.7,0,0
1,4,19,0,0,11.7,7.7,0,11.7,0,0
1,4,20,0,0,11.7,6.7,0,11.7,0,0
1,4,21,0,0,11.7,8.2,0,11.7,0,0
1,4,22,0,0,11.7,8.2,0,11.7,0,0
1,4,23,0,0,11.7,6.7,0,11.7,0,0
1,5,0,0,0,11.7,7.2,0,11.7,0,0
1,5,1,0,0,11.7,4.6,0,11.7,0,0
1,5,2,0,0,11.7,6.7,0,11.7,0,0
1,5,3,0,0,11.7,5.7,0,11.7,0,0
1,5,4,0,0,11.7,5.2,0,11.7,0,0
1,5,5,0,0,11.7,4.1,0,11.7,0,0
1,5,6,0,0,11.1,3.1,0,11.1,0,0
1,5,7,0,8,10.6,3.6,6.927,9.096,640.206,72.055
1,5,8,0,43,11.1,4.6,38.204,10.42,3510.735,2888.927
1,5,9,0,139,12.8,3.1,140.473,14.569,12672.886,11861.03
1,5,10,2,114,12.8,4.1,105.929,13.865,9586.121,8841.489
1,5,11,1,151,13.3,7.2,142.172,14.572,12825.943,12010.669
1,5,12,1,136,13.3,6.2,125.884,14.462,11362.119,10579.206
1,5,13,1,141,13.9,5.2,132.417,15.31,11906.294,11111.436
1,5,14,1,99,13.3,3.1,90.875,14.12,8214.405,7498.604
1,5,15,1,70,13.9,3.1,64.846,13.986,5864.04,5196.149
1,5,16,0,32,13.3,4.1,31.92,12.581,2905.345,2295.088
1,5,17,0,0,13.3,4.6,0,13.3,0,0
1,5,18,0,0,12.8,3.1,0,12.8,0,0
1,5,19,0,0,12.8,3.1,0,12.8,0,0
1,5,20,0,0,12.8,2.1,0,12.8,0,0
1,5,21,0,0,12.8,0,0,12.8,0,0
1,5,22,0,0,12.2,1.5,0,12.2,0,0
1,5,23,0,0,11.1,3.1,0,11.1,0,0
1,6,0,0,0,10.6,1.5,0,10.6,0,0
1,6,1,0,0,10,1,0,10,0,0
1,6,2,0,0,10,1.5,0,10,0,0
1,6,3,0,0,10,0,0,10,0,0
1,6,4,0,0,10,0,0,10,0,0
1,6,5,0,0,10.6,1.5,0,10.6,0,0
1,6,6,0,0,10,0,0,10,0,0
1,6,7,0,14,11.1,2.6,12.164,9.506,1122.26,545.295
1,6,8,1,71,11.1,0,73.693,10.498,6767.197,6081.119
1,6,9,1,156,10.6,2.1,163.029,13.301,14790.598,13930.744
1,6,10,1,193,11.7,1.5,194.683,16.014,17449.584,16527.299
1,6,11,1,222,13.3,0,222.972,21.84,19460.238,18489.146
1,6,12,616,130,14.4,1.5,764.956,35.085,62630.785,60279.34
1,6,13,606,128,15,0,722.203,44.445,56355.387,54244.051
1,6,14,564,89,15,2.1,574.43,30.651,47839.754,46032.777
1,6,15,653,38,15.6,0,467.454,35.764,37329.586,35864.176
1,6,16,374,21,13.9,2.1,198.489,18.924,16285.02,15390.375
1,6,17,0,0,12.8,1,0,12.8,0,0
1,6,18,0,0,12.2,0,0,12.2,0,0
1,6,19,0,0,12.2,1.5,0,12.2,0,0
1,6,20,0,0,11.1,3.1,0,11.1,0,0
1,6,21,0,0,10.6,1.5,0,10.6,0,0
1,6,22,0,0,10,1,0,10,0,0
1,6,23,0,0,10.6,3.6,0,10.6,0,0
1,7,0,0,0,10.6,4.1,0,10.6,0,0
1,7,1,0,0,10,1.5,0,10,0,0
1,7,2,0,0,9.4,2.6,0,9.4,0,0
1,7,3,0,0,10,1.5,0,10,0,0
1,7,4,0,0,8.9,2.6,0,8.9,0,0
1,7,5,0,0,8.9,3.1,0,8.9,0,0
1,7,6,0,0,8.9,2.6,0,8.9,0,0
1,7,7,1,8,9.4,5.2,7.279,8.149,671.271,102.554
1,7,8,6,48,9.4,1.5,46.894,8.526,4330.736,3693.085
1,7,9,10,108,9.4,3.1,109.781,10.406,10080.017,9324.847
1,7,10,10,173,10.6,1.5,177.984,14.182,16082.251,15192.371
1,7,11,10,232,11.7,0,243.054,20.882,21306.365,20289.244
1,7,12,5,248,12.2,1.5,256.56,18.679,22719.361,21666.227
1,7,13,6,182,11.7,0,182.139,19.275,16084.538,15194.604
1,7,14,3,168,11.7,0,170.622,18.071,15150.011,14281.859
1,7,15,1,107,11.7,0,108.749,15.35,9775.171,9026.515
1,7,16,0,35,11.7,1,35.388,10.925,3244.687,2627.97
1,7,17,0,1,11.1,2.1,0.898,9.192,82.942,0
1,7,18,0,0,11.7,0,0,11.7,0,0
1,7,19,0,0,11.1,2.1,0,11.1,0,0
1,7,20,0,0,12.2,3.1,0,12.2,0,0
1,7,21,0,0,12.2,6.2,0,12.2,0,0
1,7,22,0,0,12.2,3.6,0,12.2,0,0
1,7,23,0,0,11.7,2.1,0,11.7,0,0
1,8,0,0,0,11.1,0,0,11.1,0,0
1,8,1,0,0,10.6,0,0,10.6,0,0
1,8,2,0,0,10,0,0,10,0,0
1,8,3,0,0,9.4,1.5,0,9.4,0,0
1,8,4,0,0,10,1.5,0,10,0,0
1,8,5,0,0,10,1.5,0,10,0,0
1,8,6,0,0,9.4,2.1,0,9.4,0,0
1,8,7,0,13,10,1.5,11.288,8.018,1048.26,472.653
1,8,8,1,72,11.1,1.5,74.811,11.132,6850.692,6162.919
1,8,9,1,93,12.2,0,86.623,13.483,7852.005,7143.714
1,8,10,231,169,11.7,3.1,403.943,19.922,35507.504,34097.484
1,8,11,45,175,13.3,2.6,223.165,18.353,19787.85,18808.674
1,8,12,17,184,12.8,3.1,192.264,16.308,17209.143,16292.603
1,8,13,9,142,12.2,5.2,140.219,13.846,12689.716,11877.484
1,8,14,100,150,12.8,4.1,251.157,17.052,22360.641,21316.715
1,8,15,219,96,12.8,2.1,259.564,18.735,22681.502,21629.34
1,8,16,102,42,12.2,2.1,107.587,14.045,9378.908,8638.673
1,8,17,4,1,11.1,3.6,2.107,9.714,174.549,0
1,8,18,0,0,10.6,4.1,0,10.6,0,0
1,8,19,0,0,10.6,3.6,0,10.6,0,0
1,8,20,0,0,10,3.6,0,10,0,0
1,8,21,0,0,8.9,3.1,0,8.9,0,0
1,8,22,0,0,7.8,2.6,0,7.8,0,0
1,8,23,0,0,8.9,3.1,0,8.9,0,0
1,9,0,0,0,8.3,0,0,8.3,0,0
1,9,1,0,0,5.6,1.5,0,5.6,0,0
1,9,2,0,0,5.6,1.5,0,5.6,0,0
1,9,3,0,0,5,2.1,0,5,0,0
1,9,4,0,0,4.4,1.5,0,4.4,0,0
1,9,5,0,0,4.4,1.5,0,4.4,0,0
1,9,6,0,0,4.4,1.5,0,4.4,0,0
1,9,7,2,12,5.6,1.5,11.114,3.527,1043.322,467.805
1,9,8,170,65,7.8,1.5,175.431,10.854,15683.894,14803.335
1,9,9,429,104,8.9,0,445.348,25.681,37826.355,36345.652
1,9,10,189,167,7.8,3.1,349.789,15.683,31348.59,30060.75
1,9,11,139,168,7.2,1.5,317.445,15.951,28449.084,27242.939
1,9,12,329,196,10,1.5,550.635,25.26,47277.141,45489.402
1,9,13,97,206,11.7,1.5,308.831,20.958,27050.879,25883.104
1,9,14,337,133,11.1,1.5,429.213,22.855,37136.59,35677.102
1,9,15,39,94,11.7,4.1,123.408,13.749,11120.569,10342.926
1,9,16,4,24,11.1,3.1,22.538,10.195,2059.295,1464.969
1,9,17,0,0,10.6,2.1,0,10.6,0,0
1,9,18,0,0,9.4,3.6,0,9.4,0,0
1,9,19,0,0,8.9,3.1,0,8.9,0,0
1,9,20,0,0,9.4,3.1,0,9.4,0,0
1,9,21,0,0,8.3,3.1,0,8.3,0,0
1,9,22,0,0,7.2,1,0,7.2,0,0
1,9,23,0,0,5,1,0,5,0,0
1,10,0,0,0,4.4,1.5,0,4.4,0,0
1,10,1,0,0,5,1,0,5,0,0
1,10,2,0,0,3.9,1,0,3.9,0,0
1,10,3,0,0,3.9,1,0,3.9,0,0
1,10,4,0,0,3.3,1.5,0,3.3,0,0
1,10,5,0,0,4.4,1,0,4.4,0,0
1,10,6,0,0,3.3,1.5,0,3.3,0,0
1,10,7,24,15,3.9,1,25.752,2.001,2346.096,1746.397
1,10,8,109,87,7.2,0,168.633,11.557,15158.1,14289.761
1,10,9,111,139,7.8,1.5,241.415,13.528,21784.84,20755.6
1,10,10,290,163,8.3,2.1,445.134,19.192,39250.094,37725.086
1,10,11,348,198,9.4,2.6,564.857,23.136,48974,47127.91
1,10,12,161,231,10,2.6,419.698,20.469,36853.25,35402.434
1,10,13,152,171,10.6,1.5,329.67,19.946,29004.883,27783.301
1,10,14,68,159,10.6,1.5,223.287,16.466,19942.648,18959.641
1,10,15,34,96,10.6,1.5,122.612,13.01,11092.281,10315.254
1,10,16,2,27,11.1,4.6,24.509,10.351,2246.041,1648.22
1,10,17,0,1,10,2.6,0.898,8.168,83.313,0
1,10,18,0,0,10,2.1,0,10,0,0
1,10,19,0,0,8.9,3.1,0,8.9,0,0
1,10,20,0,0,6.7,2.1,0,6.7,0,0
1,10,21,0,0,7.8,3.1,0,7.8,0,0
1,10,22,0,0,7.8,2.1,0,7.8,0,0
1,10,23,0,0,7.2,3.1,0,7.2,0,0
1,11,0,0,0,6.7,3.1,0,6.7,0,0
1,11,1,0,0,5,1.5,0,5,0,0
1,11,2,0,0,4.4,0,0,4.4,0,0
1,11,3,0,0,3.9,1.5,0,3.9,0,0
1,11,4,0,0,4.4,0,0,4.4,0,0
1,11,5,0,0,5.6,0,0,5.6,0,0
1,11,6,0,0,6.1,1.5,0,6.1,0,0
1,11,7,2,14,6.1,2.6,12.857,4.442,1203.565,625.105
1,11,8,23,64,6.7,3.1,80.758,6.87,7480.671,6780.028
1,11,9,5,102,6.1,2.6,99.083,6.954,9239.337,8502.055
1,11,10,10,118,6.1,0,116.427,9.078,10759.237,9989.439
1,11,11,729,110,8.9,1.5,835.038,31.334,69616.945,66982.406
1,11,12,728,112,10,1.5,850.94,35.41,69561.102,66928.891
1,11,13,679,103,10.6,1.5,761.719,33.642,62764.145,60407.453
1,11,14,403,144,10.6,1.5,511.433,26.458,43513.402,41851.586
1,11,15,214,85,12.2,0,242.114,24.312,20613.953,19614.23
1,11,16,109,33,10,2.6,94.561,11.27,8285.949,7568.661
1,11,17,0,0,9.4,1.5,0,9.4,0,0
1,11,18,0,0,9.4,1.5,0,9.4,0,0
1,11,19,0,0,7.2,4.1,0,7.2,0,0
1,11,20,0,0,9.4,1.5,0,9.4,0,0
1,11,21,0,0,6.1,1.5,0,6.1,0,0
1,11,22,0,0,6.1,1,0,6.1,0,0
1,11,23,0,0,4.4,3.1,0,4.4,0,0
1,12,0,0,0,4.4,1,0,4.4,0,0
1,12,1,0,0,3.9,2.1,0,3.9,0,0
1,12,2,0,0,3.3,1,0,3.3,0,0
1,12,3,0,0,3.9,0,0,3.9,0,0
1,12,4,0,0,2.8,0,0,2.8,0,0
1,12,5,0,0,2.8,0,0,2.8,0,0
1,12,6,0,0,2.8,1.5,0,2.8,0,0
1,12,7,26,13,4.4,0,23.569,1.081,2136.37,1540.602
1,12,8,263,54,6.7,0,217.691,13.213,19130.043,18167.061
1,12,9,525,76,8.9,1.5,483.786,21.897,41772.156,40166.961
1,12,10,636,98,10,2.1,680.475,27.777,57596.688,55438.922
1,12,11,638,98,10.6,2.6,736.635,29.144,62065.773,59736.496
1,12,12,777,99,12.2,2.1,875.33,35.582,71493.664,68780.25
1,12,13,752,93,12.8,2.1,809.742,34.931,66298.219,63800.238
1,12,14,680,81,12.8,2.1,661.028,30.992,54973.41,52913.148
1,12,15,540,62,12.8,1.5,437.761,26.138,36764.906,35316.785
1,12,16,221,34,12.2,2.1,153.433,15.906,13027.102,12207.324
1,12,17,2,1,10.6,2.6,1.501,9.191,128.786,0
1,12,18,0,0,10.6,2.1,0,10.6,0,0
1,12,19,0,0,8.3,0,0,8.3,0,0
1,12,20,0,0,7.2,1.5,0,7.2,0,0
1,12,21,0,0,7.2,1.5,0,7.2,0,0
1,12,22,0,0,8.9,1.5,0,8.9,0,0
1,12,23,0,0,5.6,1.5,0,5.6,0,0
1,13,0,0,0,5,2.6,0,5,0,0
1,13,1,0,0,5.6,1.5,0,5.6,0,0
1,13,2,0,0,5,1.5,0,5,0,0
1,13,3,0,0,6.1,1,0,6.1,0,0
1,13,4,0,0,5.6,1.5,0,5.6,0,0
1,13,5,0,0,3.9,1,0,3.9,0,0
1,13,6,0,0,5,1,0,5,0,0
1,13,7,45,15,6.7,0,36.723,4.066,3265.508,2648.394
1,13,8,302,58,7.8,2.1,242.367,12.53,21338.988,20321.043
1,13,9,529,82,8.9,1.5,493.434,22.271,42536.176,40906.266
1,13,10,607,103,9.4,3.6,662.373,24.015,57072.543,54934.445
1,13,11,669,119,10,3.1,791.806,28.762,66838.695,64318.73
1,13,12,627,134,11.1,2.6,784.169,31.069,65482.008,63017.031
1,13,13,523,140,11.7,2.6,660.19,28.644,55741.645,53653.07
1,13,14,118,141,12.2,1.5,253.064,20.285,22196.541,21156.811
1,13,15,138,126,11.7,4.1,238.465,15.901,21204.516,20189.965
1,13,16,257,31,11.1,4.1,168.358,13.726,14392.004,13541.301
1,13,17,6,0,10.6,5.7,1.807,9.571,137.109,0
1,13,18,0,0,10.6,4.1,0,10.6,0,0
1,13,19,0,0,10.6,3.6,0,10.6,0,0
1,13,20,0,0,10,4.1,0,10,0,0
1,13,21,0,0,10,4.6,0,10,0,0
1,13,22,0,0,8.3,2.6,0,8.3,0,0
1,13,23,0,0,7.2,1.5,0,7.2,0,0
1,14,0,0,0,7.2,0,0,7.2,0,0
1,14,1,0,0,5.6,1,0,5.6,0,0
1,14,2,0,0,5.6,1.5,0,5.6,0,0
1,14,3,0,0,5.6,1,0,5.6,0,0
1,14,4,0,0,5.6,1.5,0,5.6,0,0
1,14,5,0,0,4.4,0,0,4.4,0,0
1,14,6,0,0,3.9,1,0,3.9,0,0
1,14,7,43,19,5,0,37.792,2.396,3398.848,2779.185
1,14,8,18,64,6.1,0,77.476,5.862,7217.545,6522.294
1,14,9,2,123,6.7,0,120.603,9.557,11122.86,10345.167
1,14,10,183,166,7.2,2.1,342.382,14.943,30788.1,29516.275
1,14,11,49,174,6.7,2.1,224.488,12.013,20480.273,19483.893
1,14,12,847,55,10.6,1.5,876.036,34.464,71945.75,69213.148
1,14,13,660,80,12.8,1.5,713.641,34.52,58552.332,56358.461
1,14,14,438,132,13.9,3.6,526.569,25.899,44918.438,43210.176
1,14,15,27,83,13.3,6.2,100.543,14.509,9037.91,8304.878
1,14,16,36,43,12.2,5.2,63.055,12.214,5628.973,4965.77
1,14,17,16,2,11.7,4.6,6.609,10.477,528.519,0
1,14,18,0,0,11.7,4.1,0,11.7,0,0
1,14,19,0,0,11.1,1.5,0,11.1,0,0
1,14,20,0,0,10.6,0,0,10.6,0,0
1,14,21,0,0,8.9,3.6,0,8.9,0,0
1,14,22,0,0,10.6,1.5,0,10.6,0,0
1,14,23,0,0,10,1,0,10,0,0
1,15,0,0,0,7.8,1.5,0,7.8,0,0
1,15,1,0,0,7.2,2.1,0,7.2,0,0
1,15,2,0,0,6.1,0,0,6.1,0,0
1,15,3,0,0,6.1,2.1,0,6.1,0,0
1,15,4,0,0,5.6,1,0,5.6,0,0
1,15,5,0,0,6.1,0,0,6.1,0,0
1,15,6,0,0,5.6,1,0,5.6,0,0
1,15,7,12,16,6.1,0,19.321,2.725,1780.568,1191.437
1,15,8,246,60,10,2.1,215.689,13.947,18921.789,17963.902
1,15,9,485,94,11.7,2.1,470.155,23.118,40385.289,38824.457
1,15,10,606,118,12.8,1.5,679.152,32.11,56307.535,54197.977
1,15,11,657,132,13.9,2.6,796.935,33.77,65662.484,63190.23
1,15,12,673,135,15.6,2.1,830,37.875,67028.609,64500.895
1,15,13,644,128,16.7,2.1,764.166,37.392,61820.629,59500.934
1,15,14,572,110,17.2,2.1,613.652,33.91,50347.652,48453.609
1,15,15,418,81,17.8,9.3,380.451,22.51,32582.352,31258.881
1,15,16,129,41,16.7,6.7,114.165,17.921,9729.783,8982.095
1,15,17,0,2,14.4,6.2,1.795,13.385,162.84,0
1,15,18,0,0,15,5.2,0,15,0,0
1,15,19,0,0,15,5.2,0,15,0,0
1,15,20,0,0,13.3,9.3,0,13.3,0,0
1,15,21,0,0,13.3,8.2,0,13.3,0,0
1,15,22,0,0,13.3,3.6,0,13.3,0,0
1,15,23,0,0,11.7,5.2,0,11.7,0,0
1,16,0,0,0,10,3.6,0,10,0,0
1,16,1,0,0,10,2.1,0,10,0,0
1,16,2,0,0,10,2.1,0,10,0,0
1,16,3,0,0,11.1,5.2,0,11.1,0,0
1,16,4,0,0,10.6,5.2,0,10.6,0,0
1,16,5,0,0,10,5.2,0,10,0,0
1,16,6,0,0,7.2,2.6,0,7.2,0,0
1,16,7,87,15,9.4,3.6,56.286,9,4814.617,4167.51
1,16,8,511,41,11.1,4.6,330.203,16.536,28310.58,27108.266
1,16,9,726,58,12.8,3.1,596.787,26.164,50443.957,48546.523
1,16,10,822,71,13.9,2.1,798.194,34.863,65265.645,62809.383
1,16,11,863,78,14.4,3.6,915.204,35.104,74906.945,72046.977
1,16,12,873,80,14.4,3.6,945.592,36.009,77072.391,74117.398
1,16,13,851,76,15,4.6,882.003,33.272,72810.859,70041.359
1,16,14,793,66,15.6,4.6,732.272,30.744,60975.316,58688.516
1,16,15,664,52,15,4.6,504.248,25.253,42507.801,40878.813
1,16,16,361,31,13.3,5.7,214.135,16.646,17977.869,17042.895
1,16,17,13,3,12.8,1.5,6.593,11.682,538.769,0
1,16,18,0,0,13.3,3.6,0,13.3,0,0
1,16,19,0,0,8.9,2.6,0,8.9,0,0
1,16,20,0,0,10.6,1.5,0,10.6,0,0
1,16,21,0,0,9.4,1.5,0,9.4,0,0
1,16,22,0,0,11.7,2.6,0,11.7,0,0
1,16,23,0,0,10,1.5,0,10,0,0
1,17,0,0,0,8.3,3.1,0,8.3,0,0
1,17,1,0,0,9.4,4.6,0,9.4,0,0
1,17,2,0,0,8.9,4.6,0,8.9,0,0
1,17,3,0,0,9.4,6.2,0,9.4,0,0
1,17,4,0,0,8.9,5.2,0,8.9,0,0
1,17,5,0,0,7.2,4.1,0,7.2,0,0
1,17,6,0,0,7.2,3.6,0,7.2,0,0
1,17,7,65,15,7.2,2.1,43.033,6.292,3730.034,3104.012
1,17,8,463,45,8.9,4.1,310.468,14.212,26937.729,25773.029
1,17,9,684,64,11.1,4.1,574.758,22.742,49380.277,47520.07
1,17,10,782,79,12.8,3.6,775.019,30.012,64890.797,62449.594
1,17,11,828,87,13.9,2.1,895.096,37.801,72288.18,69541.008
1,17,12,837,89,13.9,1.5,924.176,41.205,73388.836,70594.539
1,17,13,814,85,15,1.5,861.409,40.691,68534.781,65945.18
1,17,14,754,74,15.6,0,712.628,45.258,55190.078,53121.852
1,17,15,622,57,14.4,4.1,487.952,25.005,41215.055,39627.758
1,17,16,320,34,12.8,4.6,200.469,16.376,16915.557,16006.005
1,17,17,9,3,11.7,3.1,5.388,10.591,450.406,0
1,17,18,0,0,8.9,3.6,0,8.9,0,0
1,17,19,0,0,7.8,4.1,0,7.8,0,0
1,17,20,0,0,7.8,3.6,0,7.8,0,0
1,17,21,0,0,6.1,2.1,0,6.1,0,0
1,17,22,0,0,6.1,1.5,0,6.1,0,0
1,17,23,0,0,5.6,1.5,0,5.6,0,0
1,18,0,0,0,4.4,2.1,0,4.4,0,0
1,18,1,0,0,2.2,2.1,0,2.2,0,0
1,18,2,0,0,3.3,1.5,0,3.3,0,0
1,18,3,0,0,2.8,0,0,2.8,0,0
1,18,4,0,0,2.8,1.5,0,2.8,0,0
1,18,5,0,0,2.2,1.5,0,2.2,0,0
1,18,6,0,0,2.8,0,0,2.8,0,0
1,18,7,81,15,4.4,1.5,53.933,3.654,4728.562,4083.142
1,18,8,494,42,6.1,0,322.05,17.26,27526.719,26345.961
1,18,9,704,60,7.2,1.5,583.753,23.501,49968.387,48087.648
1,18,10,798,73,8.3,2.1,781.215,29.029,65717.555,63243.082
1,18,11,840,81,8.9,2.6,899.248,31.685,74845.547,71988.25
1,18,12,852,82,10,2.1,930.437,35.35,76087.594,73176.008
1,18,13,834,78,11.1,2.6,871.797,33.528,71883.727,69153.766
1,18,14,775,69,11.1,2.1,724.405,31.155,60213.715,57956.34
1,18,15,650,54,11.7,1.5,500.061,27.058,41823.535,40216.684
1,18,16,360,33,11.1,3.6,217.075,15.633,18342.318,17398.531
1,18,17,15,4,9.4,1.5,8.074,8.279,674.154,105.385
1,18,18,0,0,8.9,1,0,8.9,0,0
1,18,19,0,0,8.3,1.5,0,8.3,0,0
1,18,20,0,0,7.2,2.1,0,7.2,0,0
1,18,21,0,0,6.1,1.5,0,6.1,0,0
1,18,22,0,0,5.6,1.5,0,5.6,0,0
1,18,23,0,0,6.1,1.5,0,6.1,0,0
1,19,0,0,0,5.6,1,0,5.6,0,0
1,19,1,0,0,5.6,1.5,0,5.6,0,0
1,19,2,0,0,5.6,0,0,5.6,0,0
1,19,3,0,0,5.6,0,0,5.6,0,0
1,19,4,0,0,5.6,0,0,5.6,0,0
1,19,5,0,0,4.4,0,0,4.4,0,0
1,19,6,0,0,4.4,2.6,0,4.4,0,0
1,19,7,9,15,4.4,3.1,16.771,2.943,1549.835,964.985
1,19,8,348,55,7.2,6.7,259.334,10.315,22985.295,21925.307
1,19,9,581,81,8.3,4.6,527.496,18.137,46330.809,44575.188
1,19,10,687,100,8.9,5.2,726.591,22.277,63114.75,60744.23
1,19,11,747,111,10,3.1,856.888,30.409,71766.148,69041.18
